region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Республика Саха (Якутия);NULL;-0.05911;-0.19339;0.06346;NULL;0.13241;-0.06241;0.29958;NULL;0.00096;-0.10773;0.10146;NULL;0.20722;-0.18271;0.49330;NULL;0.32396;-0.00374;0.56634;NULL;0.28468;0.04848;0.47504;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.22248;-0.77681;0.73047;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Северная Осетия - Алания;NULL;-0.18131;-0.77078;0.25077;NULL;-0.61971;-1.65621;0.07779;NULL;-0.33533;-0.83429;0.05587;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Татарстан;NULL;-0.07831;-0.23295;0.06159;NULL;0.41113;0.25617;0.54150;NULL;0.09181;-0.02070;0.19500;NULL;-0.12872;-0.63939;0.25366;NULL;0.52514;0.26670;0.71142;NULL;0.22562;-0.03122;0.43279;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Тыва;NULL;0.24531;-0.31240;0.59536;NULL;0.15691;-0.99429;0.69296;NULL;0.20752;-0.26901;0.52815;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.40948;-0.31763;0.77791;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Хакасия;NULL;-0.27832;-0.81180;0.12598;NULL;-0.01463;-0.64066;0.41175;NULL;-0.18774;-0.58074;0.12621;NULL;-0.15072;-1.69273;0.60614;NULL;NULL;NULL;NULL;NULL;0.08009;-0.74161;0.57165;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ростовская область;NULL;0.05273;-0.06655;0.16163;NULL;0.17022;0.04425;0.28305;NULL;0.08308;-0.00450;0.16473;NULL;0.21033;-0.14950;0.47874;NULL;0.30184;0.08825;0.47538;NULL;0.20699;0.01207;0.37155;NULL;NULL;NULL;NULL;NULL;0.21066;-0.25111;0.52931;NULL;0.15247;-0.31004;0.47947;NULL;NULL;NULL;NULL;NULL;0.38230;-0.42962;0.78733;NULL;0.33697;-0.52393;0.77087
Рязанская область;NULL;-0.05469;-0.28987;0.14737;NULL;0.16034;-0.10144;0.37377;NULL;0.02819;-0.14387;0.18054;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.30437;-0.46475;0.72965;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Самарская область;NULL;-0.24260;-0.42218;-0.08063;NULL;0.11182;-0.04007;0.24616;NULL;-0.11842;-0.23986;-0.00622;NULL;0.06997;-0.43786;0.43194;NULL;0.30422;0.04820;0.50498;NULL;0.10578;-0.15685;0.32139;NULL;NULL;NULL;NULL;NULL;0.28958;-0.46263;0.70604;NULL;0.25980;-0.43962;0.67090;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Саратовская область;NULL;-0.41113;-0.67487;-0.18033;NULL;-0.08557;-0.32442;0.11880;NULL;-0.29703;-0.47798;-0.13352;NULL;-0.30855;-1.12053;0.24250;NULL;0.26729;-0.11323;0.54199;NULL;-0.00007;-0.37813;0.29471;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.28878;-0.61234;0.75237;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Сахалинская область;NULL;0.32879;-0.09199;0.61568;NULL;-0.04074;-0.94835;0.50021;NULL;0.22351;-0.14727;0.49640;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Свердловская область;NULL;0.11146;0.00397;0.21013;NULL;0.06706;-0.07205;0.19188;NULL;0.08044;-0.00459;0.15997;NULL;0.47016;0.19607;0.67009;NULL;0.28016;0.05009;0.46579;NULL;0.28105;0.09268;0.43904;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.37316;-0.42248;0.78187
Смоленская область;NULL;-0.08110;-0.46821;0.22528;NULL;0.28224;-0.06767;0.54023;NULL;0.06346;-0.19714;0.27995;NULL;NULL;NULL;NULL;NULL;0.44945;-0.23518;0.80722;NULL;0.20919;-0.52908;0.64713;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ставропольский край;NULL;-0.30833;-0.55998;-0.08802;NULL;0.00756;-0.21161;0.19572;NULL;-0.21417;-0.38668;-0.05811;NULL;0.27062;-0.20557;0.59506;NULL;0.23395;-0.09586;0.48467;NULL;0.15151;-0.14050;0.38532;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.49450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Тамбовская область;NULL;-0.11545;-0.42730;0.13982;NULL;0.10893;-0.16772;0.32906;NULL;-0.04419;-0.25391;0.13630;NULL;NULL;NULL;NULL;NULL;0.08542;-0.48558;0.46099;NULL;0.21652;-0.21196;0.51673;NULL;NULL;NULL;NULL;NULL;-0.89014;NULL;NULL;NULL;-1.37181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Тверская область;NULL;-0.19452;-0.52088;0.07710;NULL;-0.09524;-0.42535;0.17349;NULL;-0.18122;-0.41340;0.02131;NULL;NULL;NULL;NULL;NULL;0.45800;-0.14182;0.78941;NULL;0.50350;-0.03480;0.80590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Томская область;NULL;0.01648;-0.18988;0.19512;NULL;0.23781;0.00635;0.42643;NULL;0.08321;-0.07143;0.22065;NULL;0.42244;-0.01423;0.70513;NULL;0.53585;0.26259;0.72748;NULL;0.43414;0.18500;0.62341;NULL;NULL;NULL;NULL;NULL;0.51790;-0.02009;0.81316;NULL;0.47497;-0.04962;0.77891;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Тульская область;NULL;0.01147;-0.15773;0.16150;NULL;0.02084;-0.20775;0.21547;NULL;0.01467;-0.11878;0.13586;NULL;0.28697;-0.51829;0.72465;NULL;0.32682;-0.14155;0.63721;NULL;0.31296;-0.06946;0.58490;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Тюменская область;NULL;0.09699;-0.05906;0.23514;NULL;0.08824;-0.13569;0.27645;NULL;0.08309;-0.04383;0.19797;NULL;-0.09077;-1.03755;0.47545;NULL;0.18955;-0.43569;0.58180;NULL;0.00413;-0.53060;0.38278;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Удмуртская Республика;NULL;-0.08423;-0.40053;0.17615;NULL;-0.02014;-0.36021;0.25065;NULL;-0.09553;-0.32817;0.10527;NULL;NULL;NULL;NULL;NULL;0.06327;-0.51916;0.45804;NULL;-0.05870;-0.64479;0.35565;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ульяновская область;NULL;-0.24949;-0.66679;0.08514;NULL;0.39090;0.07609;0.62065;NULL;0.03198;-0.22985;0.25073;NULL;-1.01741;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.08337;-1.11337;0.51921;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Хабаровский край;NULL;-0.29914;-0.76971;0.07012;NULL;-0.23549;-0.90055;0.23137;NULL;-0.29021;-0.66219;0.01456;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ханты-Мансийский автономный округ - Югра;NULL;0.00844;-0.18382;0.17603;NULL;0.15091;-0.16852;0.40056;NULL;0.05113;-0.10898;0.19316;NULL;-0.09106;-1.10662;0.49817;NULL;0.35539;-0.30190;0.73021;NULL;0.19423;-0.31368;0.53932;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Челябинская область;NULL;0.11286;-0.00092;0.21688;NULL;0.06946;-0.07364;0.19757;NULL;0.07885;-0.01040;0.16211;NULL;0.22408;-0.13622;0.49334;NULL;0.21558;-0.02518;0.41134;NULL;0.12230;-0.09499;0.30598;NULL;NULL;NULL;NULL;NULL;0.38809;-0.30866;0.76429;NULL;0.40610;-0.19232;0.75053;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Чеченская Республика;NULL;-1.63910;NULL;NULL;NULL;-0.40261;-1.81678;0.38848;NULL;-1.41085;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Чувашская Республика;NULL;-0.16174;-0.45626;0.08512;NULL;0.08413;-0.17282;0.29547;NULL;-0.09071;-0.29037;0.08444;NULL;0.36845;-0.05056;0.65092;NULL;0.12818;-0.23620;0.40412;NULL;0.13877;-0.15152;0.37062;NULL;-1.08307;NULL;NULL;NULL;-0.09344;-1.14150;0.50151;NULL;-0.51566;-1.63267;0.18672;NULL;NULL;NULL;NULL;NULL;-0.61138;NULL;NULL;NULL;-0.86300;NULL;NULL
Чукотский автономный округ;NULL;-0.03958;-1.11698;0.55054;NULL;NULL;NULL;NULL;NULL;0.03655;-0.87083;0.55843;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ямало-Ненецкий автономный округ;NULL;0.05563;-0.20958;0.27403;NULL;-0.15934;-1.09496;0.41915;NULL;0.03133;-0.21934;0.24070;NULL;0.26549;-0.50707;0.69546;NULL;NULL;NULL;NULL;NULL;0.47297;-0.06208;0.77913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ярославская область;NULL;0.26437;0.04121;0.44797;NULL;-0.08244;-0.43254;0.19999;NULL;0.12338;-0.06421;0.28592;NULL;NULL;NULL;NULL;NULL;0.21742;-0.38218;0.60197;NULL;0.32055;-0.14238;0.63169;NULL;NULL;NULL;NULL;NULL;-0.34742;NULL;NULL;NULL;0.03359;-1.19085;0.66352;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
РФ;NULL;0.11295;0.09748;0.12823;NULL;0.12986;0.11001;0.14938;NULL;0.10985;0.09755;0.12203;NULL;0.29132;0.24208;0.33819;NULL;0.22521;0.18717;0.26191;NULL;0.18911;0.15681;0.22048;NULL;0.43630;0.31823;0.53902;NULL;0.36902;0.29931;0.43353;NULL;0.31923;0.25354;0.38063;NULL;0.56437;0.34737;0.72482;NULL;0.46267;0.36598;0.54825;NULL;0.40949;0.31115;0.49731
