data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2022.07_27-12-2022;Московская область;18+;21_45_days;EpiVacCorona;0.35298;-0.29399;0.67647;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;21_45_days;SputnikLite;0.22771;-0.11882;0.46692;0.71673;-1.01204;0.96012;-0.14265;-7.12967;0.8394;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;21_45_days;SputnikV;0.13413;-0.06887;0.29858;0.69336;0.04833;0.90119;0.58769;-1.9335;0.94205;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;21_45_days;AllVaccines;0.11438;-0.08717;0.27857;NULL;NULL;NULL;0.24124;-4.41795;0.89374;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;21_45_days;CoviVac;-0.10191;-6.82306;0.84479;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;21_45_days;EpiVacCorona;0.21231;-0.75363;0.64618;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;21_45_days;SputnikLite;0.093;-0.37795;0.403;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;21_45_days;SputnikV;0.11394;-0.1349;0.30822;NULL;NULL;NULL;-0.10858;-6.91583;0.84475;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;21_45_days;AllVaccines;0.31391;0.02877;0.51533;0.58198;-0.11582;0.8434;0.59978;-1.85122;0.94382;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;21_45_days;EpiVacCorona;0.58358;-0.66546;0.89588;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;21_45_days;SputnikLite;0.50332;-0.10607;0.77696;0.59651;-1.86703;0.94322;-0.54523;-10.00844;0.7831;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;21_45_days;SputnikV;0.18448;-0.21784;0.45389;0.50312;-0.54307;0.84;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;45_75_days;AllVaccines;0.07073;-0.09738;0.21308;0.24784;-0.36065;0.58421;-0.10395;-1.95437;0.58749;0.34061;-3.70587;0.90761
2022.07_27-12-2022;Московская область;18+;45_75_days;CoviVac;0.07396;-5.57435;0.86956;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;45_75_days;EpiVacCorona;0.39883;-0.4445;0.74981;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;45_75_days;SputnikLite;0.19293;-0.06825;0.39025;0.15162;-1.04075;0.64732;-0.36969;-4.49377;0.65852;-0.63622;-10.67724;0.77073
2022.07_27-12-2022;Московская область;18+;45_75_days;SputnikV;-0.05531;-0.30592;0.14721;0.23261;-0.71038;0.6557;-0.03244;-3.1411;0.7426;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;45_75_days;AllVaccines;-0.01971;-0.24642;0.16577;0.22952;-1.0584;0.7116;0.16302;-4.97652;0.88278;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;45_75_days;CoviVac;-0.43773;-9.20723;0.79749;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;45_75_days;EpiVacCorona;0.4226;-0.79048;0.8138;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;45_75_days;SputnikLite;0.20041;-0.15851;0.44813;-0.03572;-3.14911;0.74146;-1.25022;-15.06777;0.68487;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;45_75_days;SputnikV;-0.2022;-0.53686;0.05958;0.31872;-1.72924;0.82994;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;45_75_days;AllVaccines;0.23005;-0.03594;0.42774;0.40265;-0.2561;0.71592;0.01521;-2.07233;0.68434;0.38394;-3.40285;0.9138
2022.07_27-12-2022;Московская область;60+;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;45_75_days;EpiVacCorona;0.36639;-1.53413;0.84158;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;45_75_days;SputnikLite;0.19481;-0.23601;0.47547;0.43905;-0.74206;0.81937;0.28073;-4.12431;0.89904;-0.34986;-8.64718;0.81112
2022.07_27-12-2022;Московская область;60+;45_75_days;SputnikV;0.23695;-0.17133;0.50292;0.29121;-0.89201;0.73447;-0.36326;-4.4785;0.66077;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;75_90_days;AllVaccines;0.3339;0.13206;0.48879;0.75058;0.00194;0.93767;0.49752;-2.57502;0.92937;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;75_90_days;CoviVac;0.01441;-5.99714;0.86117;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;75_90_days;EpiVacCorona;0.27795;-1.23891;0.76714;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;75_90_days;SputnikLite;0.28469;-0.06748;0.52067;0.69309;-1.17993;0.95679;-0.23659;-7.79801;0.82619;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;75_90_days;SputnikV;0.38424;0.10186;0.57784;0.76516;-0.66803;0.96694;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;75_90_days;AllVaccines;0.22069;-0.06292;0.42863;0.64665;-1.51175;0.95029;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;75_90_days;CoviVac;-0.27309;-8.03838;0.82068;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;75_90_days;EpiVacCorona;-0.61326;-4.00267;0.47975;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;75_90_days;SputnikLite;0.16368;-0.36553;0.48779;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;75_90_days;SputnikV;0.3232;-0.04938;0.5635;0.38627;-3.36268;0.91366;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;75_90_days;AllVaccines;0.52529;0.21201;0.71403;0.84568;-0.09657;0.97828;0.40731;-3.22243;0.9168;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;75_90_days;SputnikLite;0.45358;-0.09321;0.72688;0.66693;-1.36667;0.95313;-0.27918;-8.11307;0.82044;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;75_90_days;SputnikV;0.51342;-0.02116;0.76815;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;90_105_days;AllVaccines;0.07588;-0.13808;0.24962;0.46549;-0.28575;0.77779;-0.29586;-3.0333;0.58365;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;90_105_days;CoviVac;-2.82192;-10.85087;-0.23257;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;90_105_days;EpiVacCorona;0.24602;-1.33793;0.75684;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;90_105_days;SputnikLite;0.12787;-0.19407;0.363;0.07907;-1.45643;0.65474;-0.86057;-6.46266;0.53613;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18+;90_105_days;SputnikV;0.06035;-0.26311;0.30098;0.78013;-0.5617;0.96905;0.1116;-5.3208;0.87513;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;90_105_days;AllVaccines;0.07576;-0.19617;0.28588;0.71139;-1.0516;0.9594;-0.25925;-7.99174;0.82365;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;90_105_days;CoviVac;-0.61665;-10.47744;0.77229;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;90_105_days;EpiVacCorona;0.62302;-1.67635;0.9469;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;90_105_days;SputnikLite;0.04666;-0.4114;0.35606;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;18-59;90_105_days;SputnikV;0.06794;-0.32587;0.34478;0.45544;-2.87096;0.92339;-1.37596;-15.96564;0.66726;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;90_105_days;AllVaccines;0.08362;-0.30441;0.35622;0.42355;-0.53872;0.78405;-0.10782;-3.4519;0.72433;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;90_105_days;CoviVac;-11.18232;-47.72334;-2.04595;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;90_105_days;EpiVacCorona;-0.49806;-4.9915;0.62544;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;90_105_days;SputnikLite;0.25308;-0.26206;0.55795;-0.04038;-1.77713;0.61024;-0.99943;-7.03491;0.50246;NULL;NULL;NULL
2022.07_27-12-2022;Московская область;60+;90_105_days;SputnikV;0.04314;-0.64903;0.44477;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;105_165_days;AllVaccines;0.10337;0.08504;0.12134;0.20867;0.16048;0.25409;0.28593;0.18166;0.37692;0.45824;0.31834;0.56943
2022.07_27-12-2022;РФ;18+;105_165_days;CoviVac;-0.19836;-0.37426;-0.04498;0.51317;0.12082;0.73043;0.78676;-0.51406;0.96997;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;105_165_days;EpiVacCorona;0.35303;0.28491;0.41467;-0.07148;-0.32741;0.13511;-0.10627;-0.75722;0.30354;-0.06936;-1.14069;0.46581
2022.07_27-12-2022;РФ;18+;105_165_days;SputnikLite;0.01594;-0.01494;0.04588;0.17279;0.09255;0.24594;0.24832;0.06986;0.39254;0.46772;0.22749;0.63325
2022.07_27-12-2022;РФ;18+;105_165_days;SputnikV;0.14776;0.12386;0.17101;0.25233;0.18914;0.31059;0.33623;0.19833;0.45042;0.48816;0.29773;0.62695
2022.07_27-12-2022;РФ;18-59;105_165_days;AllVaccines;0.1108;0.08799;0.13303;0.27075;0.19433;0.33992;0.39664;0.19807;0.54604;0.46594;0.07309;0.69229
2022.07_27-12-2022;РФ;18-59;105_165_days;CoviVac;-0.35739;-0.57634;-0.16885;0.39364;-0.34999;0.72765;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;105_165_days;EpiVacCorona;0.4464;0.36269;0.51912;0.37878;0.00032;0.61397;0.25588;-1.3098;0.76027;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;105_165_days;SputnikLite;0.05711;0.0199;0.09291;0.21967;0.09157;0.32971;0.34183;-0.01245;0.57214;0.26805;-0.54414;0.65304
2022.07_27-12-2022;РФ;18-59;105_165_days;SputnikV;0.13459;0.10415;0.16399;0.29391;0.19054;0.38409;0.42943;0.15286;0.61571;0.54314;-0.02231;0.79583
2022.07_27-12-2022;РФ;60+;105_165_days;AllVaccines;0.10413;0.07345;0.1338;0.21925;0.15976;0.27454;0.29565;0.17728;0.39698;0.4959;0.35098;0.60846
2022.07_27-12-2022;РФ;60+;105_165_days;CoviVac;0.19998;-0.12542;0.43129;0.49432;-0.21507;0.78955;0.58997;-1.91156;0.94226;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;105_165_days;EpiVacCorona;0.25189;0.1374;0.35118;-0.10053;-0.39899;0.13425;0.00108;-0.65857;0.39837;-0.02088;-1.04414;0.49015
2022.07_27-12-2022;РФ;60+;105_165_days;SputnikLite;-0.06454;-0.12059;-0.01129;0.14574;0.03996;0.23987;0.21561;-0.00228;0.38613;0.51439;0.25357;0.68408
2022.07_27-12-2022;РФ;60+;105_165_days;SputnikV;0.18927;0.151;0.22582;0.29478;0.21995;0.36243;0.37202;0.22147;0.49346;0.53282;0.34104;0.66879
2022.07_27-12-2022;РФ;18+;165_195_days;AllVaccines;0.01593;-0.00534;0.03675;0.16701;0.11222;0.21843;0.38619;0.27847;0.47783;0.44825;0.29013;0.57115
2022.07_27-12-2022;РФ;18+;165_195_days;CoviVac;-0.50444;-0.81062;-0.25003;0.39038;-0.35706;0.72615;0.51311;-2.45704;0.93143;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;165_195_days;EpiVacCorona;0.1786;0.06824;0.27589;-0.48908;-0.92668;-0.15087;0.01575;-0.96912;0.50802;-0.61609;-2.60068;0.27465
2022.07_27-12-2022;РФ;18+;165_195_days;SputnikLite;-0.0301;-0.05728;-0.00361;0.22178;0.15515;0.28315;0.46174;0.33231;0.56609;0.48095;0.28191;0.62482
2022.07_27-12-2022;РФ;18+;165_195_days;SputnikV;0.10281;0.06738;0.1369;0.12097;0.0211;0.21065;0.27286;0.05816;0.43862;0.47852;0.18104;0.66794
2022.07_27-12-2022;РФ;18-59;165_195_days;AllVaccines;0.01369;-0.01305;0.03972;0.25421;0.16795;0.33153;0.5127;0.30842;0.65663;0.59347;0.18217;0.79792
2022.07_27-12-2022;РФ;18-59;165_195_days;CoviVac;-0.70753;-1.088;-0.39639;0.31069;-1.13762;0.77772;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;165_195_days;EpiVacCorona;0.20632;0.0638;0.32714;-0.3672;-1.14433;0.12828;0.02731;-2.89268;0.75695;-2.24583;-12.01759;0.19068
2022.07_27-12-2022;РФ;18-59;165_195_days;SputnikLite;-0.02158;-0.05603;0.01176;0.33356;0.22867;0.42418;0.60618;0.35552;0.75935;0.58933;0.00862;0.82988
2022.07_27-12-2022;РФ;18-59;165_195_days;SputnikV;0.08088;0.0368;0.12295;0.16547;0.00521;0.29992;0.3733;-0.06071;0.62972;0.85062;-0.06272;0.979
2022.07_27-12-2022;РФ;60+;165_195_days;AllVaccines;0.03885;0.00403;0.07246;0.17895;0.11201;0.24085;0.39516;0.27416;0.49599;0.4698;0.3053;0.59535
2022.07_27-12-2022;РФ;60+;165_195_days;CoviVac;0.01904;-0.57806;0.39021;0.27788;-1.23921;0.76712;0.02995;-5.88816;0.86339;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;165_195_days;EpiVacCorona;0.16854;-0.01065;0.31597;-0.33928;-0.83374;0.02186;0.16965;-0.84938;0.62718;-0.06936;-1.85194;0.59904
2022.07_27-12-2022;РФ;60+;165_195_days;SputnikLite;-0.01456;-0.05818;0.02727;0.24648;0.16777;0.31774;0.48247;0.34227;0.59278;0.52953;0.33292;0.6682
2022.07_27-12-2022;РФ;60+;165_195_days;SputnikV;0.14571;0.0848;0.20256;0.08736;-0.04574;0.20353;0.22939;-0.03723;0.42747;0.39101;0.03145;0.61709
2022.07_27-12-2022;РФ;18+;21_45_days;AllVaccines;0.29311;0.25404;0.33013;0.14075;0.01673;0.24913;0.39638;0.14085;0.57591;0.4016;-0.01184;0.64611
2022.07_27-12-2022;РФ;18+;21_45_days;CoviVac;0.14812;-0.14868;0.36823;0.39582;-0.60989;0.77326;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;21_45_days;EpiVacCorona;0.44105;0.32673;0.53596;0.19376;-0.23675;0.47441;0.44406;-0.72426;0.82075;-0.22037;-2.78636;0.60667
2022.07_27-12-2022;РФ;18+;21_45_days;SputnikLite;0.06478;-0.10312;0.20712;0.14032;-0.38309;0.46565;0.26772;-1.27117;0.76389;0.46418;-2.80526;0.92455
2022.07_27-12-2022;РФ;18+;21_45_days;SputnikV;0.30141;0.25754;0.34268;0.12509;-0.01686;0.24723;0.38259;0.08548;0.58318;0.45789;-0.00877;0.70867
2022.07_27-12-2022;РФ;18-59;21_45_days;AllVaccines;0.3108;0.25895;0.35902;0.35767;0.15866;0.50961;0.17076;-0.54427;0.55471;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;21_45_days;CoviVac;0.19631;-0.17197;0.44887;0.6158;-1.72768;0.94589;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;21_45_days;EpiVacCorona;0.41389;0.24968;0.54216;0.51968;-0.28;0.81976;0.17838;-4.83639;0.88434;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;21_45_days;SputnikLite;0.09636;-0.11368;0.26679;0.46985;-0.41281;0.80106;0.09314;-5.44195;0.87234;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;21_45_days;SputnikV;0.32731;0.26888;0.38107;0.31289;0.07613;0.48898;0.14521;-0.71231;0.57328;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;21_45_days;AllVaccines;0.30958;0.2519;0.36281;0.2286;0.09863;0.33983;0.58957;0.36981;0.73269;0.4687;0.10133;0.68589
2022.07_27-12-2022;РФ;60+;21_45_days;CoviVac;0.05204;-0.54744;0.41929;0.25281;-1.31693;0.75904;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;21_45_days;EpiVacCorona;0.50571;0.34403;0.62754;0.26408;-0.18408;0.54262;0.64903;-0.4038;0.91225;-0.02225;-2.17211;0.67057
2022.07_27-12-2022;РФ;60+;21_45_days;SputnikLite;0.02024;-0.28258;0.25157;-0.01025;-0.74022;0.41352;0.36995;-1.52006;0.84248;0.3883;-3.34445;0.91387
2022.07_27-12-2022;РФ;60+;21_45_days;SputnikV;0.31093;0.24656;0.3698;0.24148;0.09678;0.36299;0.5884;0.33724;0.74438;0.52987;0.12494;0.74742
2022.07_27-12-2022;РФ;18+;45_75_days;AllVaccines;0.25023;0.20945;0.2889;0.15898;0.03446;0.26745;0.19851;-0.09387;0.41274;0.16401;-0.31284;0.46765
2022.07_27-12-2022;РФ;18+;45_75_days;CoviVac;0.05471;-0.19689;0.25342;-0.14828;-1.07371;0.36416;-0.00975;-3.03844;0.74753;-0.10866;-6.87349;0.84389
2022.07_27-12-2022;РФ;18+;45_75_days;EpiVacCorona;0.24578;0.07871;0.38255;-0.19729;-0.85612;0.22768;-0.15814;-2.08683;0.56548;-0.27158;-4.08709;0.68216
2022.07_27-12-2022;РФ;18+;45_75_days;SputnikLite;0.1053;-0.01879;0.21427;0.34218;0.00078;0.56693;0.56615;-0.34557;0.86012;0.04732;-1.95584;0.69294
2022.07_27-12-2022;РФ;18+;45_75_days;SputnikV;0.28763;0.24163;0.33083;0.17422;0.03048;0.29665;0.1746;-0.17481;0.4201;0.23993;-0.31081;0.55927
2022.07_27-12-2022;РФ;18-59;45_75_days;AllVaccines;0.28905;0.23575;0.33864;0.267;0.05326;0.43248;0.32121;-0.35975;0.66114;0.71674;-1.01511;0.96018
2022.07_27-12-2022;РФ;18-59;45_75_days;CoviVac;0.01799;-0.29939;0.25785;-1.07047;-3.14122;-0.03517;-0.76756;-11.55592;0.75117;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;45_75_days;EpiVacCorona;0.25297;0.01701;0.4323;-0.13495;-1.52683;0.49023;-0.29187;-8.17686;0.81814;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;45_75_days;SputnikLite;0.19128;0.03624;0.32137;0.41515;-0.22709;0.72125;-0.14123;-3.56711;0.71483;-0.90491;-12.5517;0.73223
2022.07_27-12-2022;РФ;18-59;45_75_days;SputnikV;0.32962;0.26896;0.38524;0.35996;0.11989;0.53455;0.53988;-0.22751;0.82753;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;45_75_days;AllVaccines;0.24224;0.18091;0.29899;0.28437;0.15679;0.39264;0.35293;0.08374;0.54304;0.29382;-0.12309;0.55597
2022.07_27-12-2022;РФ;60+;45_75_days;CoviVac;0.1218;-0.36131;0.43346;0.44708;-0.71453;0.82169;0.25008;-4.32505;0.89439;-0.45499;-9.33368;0.79514
2022.07_27-12-2022;РФ;60+;45_75_days;EpiVacCorona;0.28579;0.04334;0.46679;0.06735;-0.57511;0.44776;0.18682;-1.52238;0.73784;-0.05181;-3.20842;0.73712
2022.07_27-12-2022;РФ;60+;45_75_days;SputnikLite;0.00882;-0.2025;0.18301;0.39413;-0.00522;0.63482;0.83565;-0.167;0.97685;0.36227;-1.55163;0.84061
2022.07_27-12-2022;РФ;60+;45_75_days;SputnikV;0.27928;0.21099;0.34166;0.28217;0.13558;0.40391;0.29589;-0.02802;0.51775;0.34225;-0.1347;0.61872
2022.07_27-12-2022;РФ;18+;75_90_days;AllVaccines;0.21812;0.16306;0.26955;0.19953;0.0363;0.33511;0.37816;0.01228;0.6085;0.46938;-0.11416;0.74729
2022.07_27-12-2022;РФ;18+;75_90_days;CoviVac;0.07024;-0.2338;0.29936;0.26255;-0.77187;0.69308;0.28708;-4.06186;0.89959;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;75_90_days;EpiVacCorona;0.35799;0.15052;0.51479;0.30165;-0.465;0.6671;0.51777;-2.42391;0.93208;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;75_90_days;SputnikLite;0.02614;-0.12804;0.15925;0.25014;-0.19036;0.52763;0.59727;-0.61071;0.8993;0.55816;-2.13785;0.93778
2022.07_27-12-2022;РФ;18+;75_90_days;SputnikV;0.26059;0.19653;0.31954;0.17264;-0.02764;0.33388;0.3172;-0.15364;0.59588;0.35792;-0.43054;0.71181
2022.07_27-12-2022;РФ;18-59;75_90_days;AllVaccines;0.26093;0.18943;0.32612;0.34577;0.06924;0.54014;0.85614;-0.02195;0.97975;0.51756;-2.43213;0.93218
2022.07_27-12-2022;РФ;18-59;75_90_days;CoviVac;0.0584;-0.32453;0.33062;-0.10484;-2.42618;0.64372;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;75_90_days;EpiVacCorona;0.27466;-0.03744;0.49287;0.68794;-1.21556;0.95605;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;75_90_days;SputnikLite;0.20056;0.01925;0.34836;0.66353;-0.0434;0.8915;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;75_90_days;SputnikV;0.29301;0.20776;0.36909;0.26262;-0.10062;0.50598;0.79056;-0.48777;0.97052;0.29765;-3.99657;0.90127
2022.07_27-12-2022;РФ;60+;75_90_days;AllVaccines;0.20178;0.11722;0.27824;0.28776;0.11399;0.42745;0.3917;0.02052;0.62222;0.58431;0.07365;0.81346
2022.07_27-12-2022;РФ;60+;75_90_days;CoviVac;0.08574;-0.5166;0.44886;0.48838;-1.04587;0.87205;-0.04099;-6.39184;0.8534;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;75_90_days;EpiVacCorona;0.48982;0.20012;0.6746;0.32382;-0.50531;0.69626;0.5414;-2.25643;0.93542;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;75_90_days;SputnikLite;-0.24157;-0.53397;-0.00491;0.09112;-0.50795;0.45219;0.50686;-0.97245;0.87671;0.52259;-2.3907;0.93278
2022.07_27-12-2022;РФ;60+;75_90_days;SputnikV;0.26353;0.16835;0.34782;0.31312;0.11111;0.46922;0.37349;-0.0799;0.63653;0.53344;-0.12209;0.80601
2022.07_27-12-2022;РФ;18+;90_105_days;AllVaccines;0.15147;0.09691;0.20273;0.06362;-0.103;0.20507;-0.00715;-0.4256;0.28847;-0.03654;-0.72193;0.37603
2022.07_27-12-2022;РФ;18+;90_105_days;CoviVac;0.21364;-0.12471;0.4502;0.60067;-0.59678;0.90013;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;90_105_days;EpiVacCorona;0.27631;0.09382;0.42204;-0.16056;-0.89465;0.28911;-0.05323;-2.26659;0.66041;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18+;90_105_days;SputnikLite;0.06809;-0.06396;0.18375;0.18964;-0.19949;0.45253;0.21556;-0.88539;0.67362;-0.03339;-2.20624;0.66693
2022.07_27-12-2022;РФ;18+;90_105_days;SputnikV;0.15665;0.09015;0.21829;0.03014;-0.17914;0.20227;-0.11546;-0.66563;0.25298;-0.22455;-1.15912;0.30549
2022.07_27-12-2022;РФ;18-59;90_105_days;AllVaccines;0.19819;0.127;0.26357;0.22315;-0.05969;0.43049;0.20376;-0.77506;0.64283;0.1109;-2.56565;0.7783
2022.07_27-12-2022;РФ;18-59;90_105_days;CoviVac;0.26662;-0.13678;0.52687;0.05319;-2.7862;0.76323;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;90_105_days;EpiVacCorona;0.37981;0.14398;0.55066;0.13439;-1.30675;0.67518;-0.47867;-9.50382;0.79184;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;90_105_days;SputnikLite;0.13823;-0.0277;0.27737;0.01305;-0.78269;0.45359;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;18-59;90_105_days;SputnikV;0.1888;0.09936;0.26937;0.3157;-0.03021;0.54547;-0.01648;-1.44558;0.57751;-0.36205;-4.46234;0.66037
2022.07_27-12-2022;РФ;60+;90_105_days;AllVaccines;0.13738;0.05465;0.21288;0.18305;0.00933;0.3263;0.16819;-0.2232;0.43435;0.19381;-0.39077;0.53267
2022.07_27-12-2022;РФ;60+;90_105_days;CoviVac;0.04035;-0.78364;0.48368;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;90_105_days;EpiVacCorona;0.18459;-0.11613;0.40429;-0.05327;-0.85503;0.40196;0.28505;-1.85963;0.82125;NULL;NULL;NULL
2022.07_27-12-2022;РФ;60+;90_105_days;SputnikLite;-0.00933;-0.23431;0.17465;0.37557;-0.05457;0.63026;0.09173;-1.18328;0.62215;-0.05635;-2.27794;0.65958
2022.07_27-12-2022;РФ;60+;90_105_days;SputnikV;0.17027;0.07348;0.25695;0.14292;-0.07061;0.31386;0.14971;-0.33446;0.45821;0.13252;-0.61465;0.53394
2022.07_27-12-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;0.10071;0.03317;0.16354;0.35487;0.1758;0.49504;0.26415;-0.19358;0.54635;0.70257;0.07034;0.90484
2022.07_27-12-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;-0.42013;-1.31859;0.13018;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.07_27-12-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;0.23966;-0.33909;0.56828;-0.05234;-3.21045;0.73698;NULL;NULL;NULL;NULL;NULL;NULL
