data_point;region;vac_interval_group;vaccine;ppv_18_59;ppv_60;ppv_total
2022.05_01-07-2022;Омская область;21_45_days;AllVaccines;0.007847557996808061;0.008959600599471982;0.008169406924020553
2022.05_01-07-2022;Омская область;21_45_days;CoviVac;0.0003033192193829485;0.0001902349169230198;0.0002705902022174968
2022.05_01-07-2022;Омская область;21_45_days;EpiVacCorona;0.000813575850120619;0.0008026985518946934;0.0008104277272370189
2022.05_01-07-2022;Омская область;21_45_days;SputnikLite;0.0015383292497054212;0.0016726753061158206;0.0015772118734712157
2022.05_01-07-2022;Омская область;21_45_days;SputnikV;0.005192333677599073;0.0062939918245384485;0.0055111771210948225
2022.05_01-07-2022;Омская область;45_75_days;AllVaccines;0.017824964967102622;0.01620940688464804;0.017357387884676202
2022.05_01-07-2022;Омская область;45_75_days;CoviVac;0.00036284915963567674;0.00018095516487799445;0.0003102051449739045
2022.05_01-07-2022;Омская область;45_75_days;EpiVacCorona;0.0010186234221022383;0.0010416521670540964;0.0010252884337124506
2022.05_01-07-2022;Омская область;45_75_days;SputnikLite;0.005489038459176162;0.004820831187390673;0.005295644974911655
2022.05_01-07-2022;Омская область;45_75_days;SputnikV;0.010954453926188544;0.010165968365325278;0.010726249331078191
2022.05_01-07-2022;Омская область;75_90_days;AllVaccines;0.0183427809553327;0.016176927752490453;0.01771593668860708
2022.05_01-07-2022;Омская область;75_90_days;CoviVac;0.0002296154838319517;0.00013919628067538036;0.00020344623144392439
2022.05_01-07-2022;Омская область;75_90_days;EpiVacCorona;0.00056317213318454;0.0005637449367352904;0.0005633379147902724
2022.05_01-07-2022;Омская область;75_90_days;SputnikLite;0.0070632746569705305;0.004792991931255597;0.006406206251506543
2022.05_01-07-2022;Омская область;75_90_days;SputnikV;0.010486718681345679;0.010680994603824186;0.010542946290866339
2022.05_01-07-2022;Омская область;90_105_days;AllVaccines;0.021547948532114513;0.020459533321269655;0.0212329378777268
2022.05_01-07-2022;Омская область;90_105_days;CoviVac;0.0002834759059653725;0.00013919628067538036;0.00024171829478486064
2022.05_01-07-2022;Омская область;90_105_days;EpiVacCorona;0.0006756175758841377;0.0008467773741085638;0.000725154884354582
2022.05_01-07-2022;Омская область;90_105_days;SputnikLite;0.010249543840021318;0.008354096778534078;0.00970096089736574
2022.05_01-07-2022;Омская область;90_105_days;SputnikV;0.010339311210243686;0.011119462887951634;0.010565103801221618
2022.05_01-07-2022;Оренбургская область;105_165_days;AllVaccines;0.13196569554279683;0.15304547909395805;0.13811941692584387
2022.05_01-07-2022;Оренбургская область;105_165_days;CoviVac;0.0014295083071459512;0.0005014908574359067;0.0011585965679309215
2022.05_01-07-2022;Оренбургская область;105_165_days;EpiVacCorona;0.007544211380121041;0.00808966021157922;0.007703441674367459
2022.05_01-07-2022;Оренбургская область;105_165_days;SputnikLite;0.06521476771893323;0.08552347930272348;0.07114339371416648
2022.05_01-07-2022;Оренбургская область;105_165_days;SputnikV;0.057777208136596626;0.05893084872221945;0.058113984969379
2022.05_01-07-2022;Оренбургская область;165_195_days;AllVaccines;0.11606709333622728;0.1293982563548649;0.11995879662291292
2022.05_01-07-2022;Оренбургская область;165_195_days;CoviVac;0.0012461420583235647;0.0005014908574359067;0.001028759559746553
2022.05_01-07-2022;Оренбургская область;165_195_days;EpiVacCorona;0.0041472580664777495;0.003455975456447448;0.003945455207888261
2022.05_01-07-2022;Оренбургская область;165_195_days;SputnikLite;0.02488822610929564;0.062153097670450165;0.035766783586217404
2022.05_01-07-2022;Оренбургская область;165_195_days;SputnikV;0.08578546710213032;0.0632876923705314;0.0792177982690607
2022.05_01-07-2022;Оренбургская область;21_45_days;AllVaccines;0.00841894323037069;0.009855089564905625;0.00883819062855023
2022.05_01-07-2022;Оренбургская область;21_45_days;CoviVac;0.0005791005511278427;9.757514420698639e-05;0.00043853111947985703
2022.05_01-07-2022;Оренбургская область;21_45_days;EpiVacCorona;0.000452802369540995;0.0004878757210349319;0.00046304116694323276
2022.05_01-07-2022;Оренбургская область;21_45_days;SputnikLite;0.00011413613447107725;0.0001384205534099109;0.00012122536988642573
2022.05_01-07-2022;Оренбургская область;21_45_days;SputnikV;0.0072729041752307745;0.009131218146253796;0.007815392972240716
2022.05_01-07-2022;Оренбургская область;45_75_days;AllVaccines;0.011986165203634769;0.0097416300948975;0.011330928698947062
2022.05_01-07-2022;Оренбургская область;45_75_days;CoviVac;0.0005538409148104732;0.00011572865940828617;0.000425944878890556
2022.05_01-07-2022;Оренбургская область;45_75_days;EpiVacCorona;0.0006539439179941229;0.0005355286984383439;0.0006193755237366561
2022.05_01-07-2022;Оренбургская область;45_75_days;SputnikLite;0.0009617372642317;0.0006716800624480923;0.0008770622389597141
2022.05_01-07-2022;Оренбургская область;45_75_days;SputnikV;0.009816643106598471;0.008418692674602778;0.009408546057360136
2022.05_01-07-2022;Оренбургская область;75_90_days;AllVaccines;0.023871291862000057;0.018956808248957308;0.022436629934717157
2022.05_01-07-2022;Оренбургская область;75_90_days;CoviVac;0.00030030900955094913;6.12681138043868e-05;0.0002305269328987768
2022.05_01-07-2022;Оренбургская область;75_90_days;EpiVacCorona;0.00067452584388235;0.0006807568200487422;0.0006763448232461239
2022.05_01-07-2022;Оренбургская область;75_90_days;SputnikLite;0.01282721753879459;0.009929972815110986;0.011981438607299357
2022.05_01-07-2022;Оренбургская область;75_90_days;SputnikV;0.010069239469772168;0.008284810499993193;0.0095483195712729
2022.05_01-07-2022;Оренбургская область;90_105_days;AllVaccines;0.033427854268738205;0.028632631851250097;0.03202800769747977
2022.05_01-07-2022;Оренбургская область;90_105_days;CoviVac;0.0004761909216867075;8.622919720617402e-05;0.00036235124222882447
2022.05_01-07-2022;Оренбургская область;90_105_days;EpiVacCorona;0.0012180757957487097;0.0011935936244854613;0.0012109288314338046
2022.05_01-07-2022;Оренбургская область;90_105_days;SputnikLite;0.023100405183277373;0.018929577976155357;0.02188283534878791
2022.05_01-07-2022;Оренбургская область;90_105_days;SputnikV;0.008633182368025417;0.008423231053403103;0.00857189227502923
2022.05_01-07-2022;Орловская область;105_165_days;AllVaccines;0.1640784321594931;0.16182950761949638;0.16334451980952575
2022.05_01-07-2022;Орловская область;105_165_days;CoviVac;0.005229981212201785;0.0029463088290881977;0.004484729277137343
2022.05_01-07-2022;Орловская область;105_165_days;EpiVacCorona;0.0032182570241030646;0.00303951367781155;0.0031599260543507283
2022.05_01-07-2022;Орловская область;105_165_days;SputnikLite;0.04632233239603374;0.07385966456610554;0.055308844751312126
2022.05_01-07-2022;Орловская область;105_165_days;SputnikV;0.10930786152715452;0.0819840205464911;0.10039101972672554
2022.05_01-07-2022;Орловская область;165_195_days;AllVaccines;0.10627522493935981;0.103540230837342;0.10538268901258226
2022.05_01-07-2022;Орловская область;165_195_days;CoviVac;0.0022424955413469522;0.0009838289587464984;0.0018317432315059835
2022.05_01-07-2022;Орловская область;165_195_days;EpiVacCorona;0.001081113622282479;0.0012737995992191506;0.0011439946196767075
2022.05_01-07-2022;Орловская область;165_195_days;SputnikLite;0.03188908928092148;0.05269180781160193;0.03867783286525873
2022.05_01-07-2022;Орловская область;165_195_days;SputnikV;0.0710625264948089;0.04859079446777442;0.06372911829614084
2022.05_01-07-2022;Орловская область;21_45_days;AllVaccines;0.004956567326288118;0.0065864759764502415;0.005488470494401693
2022.05_01-07-2022;Орловская область;21_45_days;CoviVac;0.0001831120520339234;3.1068282907784155e-05;0.0001334942022961003
2022.05_01-07-2022;Орловская область;21_45_days;EpiVacCorona;0.0004791013964175256;0.0002847925933213548;0.0004156908071498819
2022.05_01-07-2022;Орловская область;21_45_days;SputnikLite;0.000285955807285853;0.00037799744204470724;0.0003159926054350728
2022.05_01-07-2022;Орловская область;21_45_days;SputnikV;0.004008398070550816;0.0058926176581763955;0.004623292879520638
2022.05_01-07-2022;Орловская область;45_75_days;AllVaccines;0.009521826705764016;0.008357368102193938;0.009141818157239273
2022.05_01-07-2022;Орловская область;45_75_days;CoviVac;0.0003938163310866571;0.00011909508447983927;0.0003041640052316209
2022.05_01-07-2022;Орловская область;45_75_days;EpiVacCorona;0.0009607111771094885;0.000590297375247899;0.0008398306144450866
2022.05_01-07-2022;Орловская область;45_75_days;SputnikLite;0.0009632195613839257;0.0009682948172926063;0.0009648758165958641
2022.05_01-07-2022;Орловская область;45_75_days;SputnikV;0.0072040796361839445;0.006679680825173594;0.007032947720966701
2022.05_01-07-2022;Орловская область;75_90_days;AllVaccines;0.008832021030293758;0.008968377666047026;0.008876519552676137
2022.05_01-07-2022;Орловская область;75_90_days;CoviVac;0.00020568751050385915;4.142437721037888e-05;0.00015208200261581045
2022.05_01-07-2022;Орловская область;75_90_days;EpiVacCorona;0.000629604452883764;0.00040388767780119404;0.0005559442095622404
2022.05_01-07-2022;Орловская область;75_90_days;SputnikLite;0.003356218159197116;0.003681591524572423;0.0034624002595532843
2022.05_01-07-2022;Орловская область;75_90_days;SputnikV;0.004640510907709018;0.004841474086463031;0.004706093080944801
2022.05_01-07-2022;Орловская область;90_105_days;AllVaccines;0.016091285120515324;0.01720147263660983;0.016453582883001625
2022.05_01-07-2022;Орловская область;90_105_days;CoviVac;0.00031856480285353796;0.00014498532023632607;0.0002619190045050069
2022.05_01-07-2022;Орловская область;90_105_days;EpiVacCorona;0.0006070289944138282;0.0005592290923401149;0.0005914300101725962
2022.05_01-07-2022;Орловская область;90_105_days;SputnikLite;0.010329526442132829;0.011112089186684134;0.010584907382060407
2022.05_01-07-2022;Орловская область;90_105_days;SputnikV;0.0048361648811151275;0.005385169037349254;0.005015326486263616
2022.05_01-07-2022;Пензенская область;105_165_days;AllVaccines;0.13466621999386294;0.2102045413716505;0.15963058075156084
2022.05_01-07-2022;Пензенская область;105_165_days;CoviVac;0.0016173121370196978;0.0011748368202984427;0.00147108022146307
2022.05_01-07-2022;Пензенская область;105_165_days;EpiVacCorona;0.0029911125249493975;0.012792033921987413;0.0062301802332430205
2022.05_01-07-2022;Пензенская область;105_165_days;SputnikLite;0.053934333467522855;0.06490403123012829;0.05755966544940511
2022.05_01-07-2022;Пензенская область;105_165_days;SputnikV;0.076123461864371;0.13133363939923637;0.09436965484744964
2022.05_01-07-2022;Пензенская область;165_195_days;AllVaccines;0.174516284320377;0.12912654304265628;0.15951560843444457
2022.05_01-07-2022;Пензенская область;165_195_days;CoviVac;0.002053662670071139;0.0005674575903868692;0.0015624926375309223
2022.05_01-07-2022;Пензенская область;165_195_days;EpiVacCorona;0.0034767284407647113;0.0016168264007505268;0.0028620567793615267
2022.05_01-07-2022;Пензенская область;165_195_days;SputnikLite;0.011996824494185277;0.014505812875869365;0.01282601013075745
2022.05_01-07-2022;Пензенская область;165_195_days;SputnikV;0.15698906871535587;0.1124364461756495;0.14226504888679467
2022.05_01-07-2022;Пензенская область;21_45_days;AllVaccines;0.023102649351526804;0.08987501675283087;0.04516998468606432
2022.05_01-07-2022;Пензенская область;21_45_days;CoviVac;0.0006249665699188388;0.0008126905188957674;0.0006870067145717987
2022.05_01-07-2022;Пензенская область;21_45_days;EpiVacCorona;0.0012865302813194115;0.005406530609917105;0.002648132877841913
2022.05_01-07-2022;Пензенская область;21_45_days;SputnikLite;0.0009261891959608016;0.0010721811758063458;0.0009744375073624691
2022.05_01-07-2022;Пензенская область;21_45_days;SputnikV;0.020264963304327754;0.08258361444821165;0.04086040758628814
2022.05_01-07-2022;Пензенская область;45_75_days;AllVaccines;0.029570490317240912;0.08543230858286735;0.04803204146542585
2022.05_01-07-2022;Пензенская область;45_75_days;CoviVac;0.0013020136873309143;0.0014571398426517094;0.001353280716220992
2022.05_01-07-2022;Пензенская область;45_75_days;EpiVacCorona;0.0024914207854872627;0.01280914319606943;0.005901284014607139
2022.05_01-07-2022;Пензенская область;45_75_days;SputnikLite;0.007539011145237163;0.008845494700402353;0.007970785722699965
2022.05_01-07-2022;Пензенская область;45_75_days;SputnikV;0.018238044699185572;0.06232053084374385;0.03280669101189775
2022.05_01-07-2022;Пензенская область;75_90_days;AllVaccines;0.021764038522714156;0.03537057261888807;0.02626080810460596
2022.05_01-07-2022;Пензенская область;75_90_days;CoviVac;0.0002899619671245063;0.00023667829146789017;0.0002723524561196843
2022.05_01-07-2022;Пензенская область;75_90_days;EpiVacCorona;0.0013174970933424169;0.004225990698257991;0.0022787136294027564
2022.05_01-07-2022;Пензенская область;75_90_days;SputnikLite;0.01004591533673593;0.011163801338515543;0.010415361055483567
2022.05_01-07-2022;Пензенская область;75_90_days;SputnikV;0.010110664125511305;0.019744102290646645;0.013294380963599953
2022.05_01-07-2022;Пензенская область;90_105_days;AllVaccines;0.022346777621692532;0.03331745972904613;0.025972434915773352
2022.05_01-07-2022;Пензенская область;90_105_days;CoviVac;0.0003547107558998815;0.00028800611371393865;0.0003326658028036282
2022.05_01-07-2022;Пензенская область;90_105_days;EpiVacCorona;0.0008163977715156003;0.0018991294231037934;0.0011742254682530332
2022.05_01-07-2022;Пензенская область;90_105_days;SputnikLite;0.012596454581539839;0.01041954791594784;0.01187701731652727
2022.05_01-07-2022;Пензенская область;90_105_days;SputnikV;0.008579214512737212;0.020710776276280558;0.012588526328189421
2022.05_01-07-2022;Пермский край;105_165_days;AllVaccines;0.13682677084014108;0.16850626613569136;0.14593282388163736
2022.05_01-07-2022;Пермский край;105_165_days;CoviVac;0.0015509367109600698;0.0008187611273121291;0.001340477875104717
2022.05_01-07-2022;Пермский край;105_165_days;EpiVacCorona;0.0018763031346911584;0.0017315926820175669;0.0018347071103413087
2022.05_01-07-2022;Пермский край;105_165_days;SputnikLite;0.04467709666334273;0.08871189712179334;0.057334597198165894
2022.05_01-07-2022;Пермский край;105_165_days;SputnikV;0.08872243433114713;0.07724401520456833;0.08542304169802543
2022.05_01-07-2022;Пермский край;165_195_days;AllVaccines;0.09039424150621464;0.09722004466603257;0.09235627167886216
2022.05_01-07-2022;Пермский край;165_195_days;CoviVac;0.0009121503628573497;0.00047383622686999815;0.000786159979049087
2022.05_01-07-2022;Пермский край;165_195_days;EpiVacCorona;0.0015284491827540336;0.0013396325678787816;0.0014741751454270776
2022.05_01-07-2022;Пермский край;165_195_days;SputnikLite;0.014976693785220213;0.033476877837355715;0.020294444452790092
2022.05_01-07-2022;Пермский край;165_195_days;SputnikV;0.07297694817538304;0.06192969803392807;0.0698014921015959
2022.05_01-07-2022;Пермский край;21_45_days;AllVaccines;0.004110298514909583;0.008520341858901328;0.005377935143303945
2022.05_01-07-2022;Пермский край;21_45_days;CoviVac;0.00014265525705704313;0.00018465676488316104;0.0001547283016090241
2022.05_01-07-2022;Пермский край;21_45_days;EpiVacCorona;0.00020730690064939766;0.00044422146269062324;0.00027540636208725976
2022.05_01-07-2022;Пермский край;21_45_days;SputnikLite;0.0006837614045147929;0.0008466338465397761;0.0007305779677914763
2022.05_01-07-2022;Пермский край;21_45_days;SputnikV;0.0030765749526883487;0.007044829784787767;0.0042172225118161846
2022.05_01-07-2022;Пермский край;45_75_days;AllVaccines;0.008935278785617258;0.0113685853549765;0.009634716023492664
2022.05_01-07-2022;Пермский край;45_75_days;CoviVac;0.00024455186924064536;0.00011497496681404367;0.0002073058798256828
2022.05_01-07-2022;Пермский край;45_75_days;EpiVacCorona;0.0004047755077086544;0.0005435180249391155;0.00044465609006088484
2022.05_01-07-2022;Пермский край;45_75_days;SputnikLite;0.0021250714154704355;0.0026148094725436297;0.0022658432517179096
2022.05_01-07-2022;Пермский край;45_75_days;SputnikV;0.006160879993197523;0.008095282890679711;0.006716910801888186
2022.05_01-07-2022;Пермский край;75_90_days;AllVaccines;0.011428583475461539;0.013765639208554137;0.012100354072433876
2022.05_01-07-2022;Пермский край;75_90_days;CoviVac;0.00018973851923843174;7.839202282775705e-05;0.00015773273464997605
2022.05_01-07-2022;Пермский край;75_90_days;EpiVacCorona;0.00022909169359899538;0.0003205362711179399;0.0002553768084809136
2022.05_01-07-2022;Пермский край;75_90_days;SputnikLite;0.004891740120069346;0.0060466380274476605;0.005223707580535079
2022.05_01-07-2022;Пермский край;75_90_days;SputnikV;0.006118013142554766;0.00732007288716078;0.006463536948767907
2022.05_01-07-2022;Пермский край;90_105_days;AllVaccines;0.015464392053188626;0.02022339984460959;0.016832336111933157
2022.05_01-07-2022;Пермский край;90_105_days;CoviVac;0.00033379924680835215;0.0001672363153658817;0.0002859218777305915
2022.05_01-07-2022;Пермский край;90_105_days;EpiVacCorona;0.00035909771604014304;0.0005539702946494832;0.00041511249849152424
2022.05_01-07-2022;Пермский край;90_105_days;SputnikLite;0.008440553165084458;0.011488786456645727;0.009316746859991919
2022.05_01-07-2022;Пермский край;90_105_days;SputnikV;0.006330941925255673;0.008013406777948498;0.0068145548757191235
2022.05_01-07-2022;Приморский край;105_165_days;AllVaccines;0.19377134283847094;0.1772648480978013;0.18919683182651695
2022.05_01-07-2022;Приморский край;105_165_days;CoviVac;0.0013300442734460573;0.00032651650108758804;0.0010519326017932756
2022.05_01-07-2022;Приморский край;105_165_days;EpiVacCorona;0.00274569001224193;0.0038173620347740074;0.003042686772928937
2022.05_01-07-2022;Приморский край;105_165_days;SputnikLite;0.043861086310208665;0.08741278888307348;0.055930744110907364
2022.05_01-07-2022;Приморский край;105_165_days;SputnikV;0.14583452224257432;0.08570818067886622;0.12917146834088739
2022.05_01-07-2022;Приморский край;165_195_days;AllVaccines;0.13812578813177104;0.08768888739502255;0.12414800778203904
2022.05_01-07-2022;Приморский край;165_195_days;CoviVac;0.0029141316053496315;0.0006698389985546843;0.002292161804666562
2022.05_01-07-2022;Приморский край;165_195_days;EpiVacCorona;0.0020093333210607217;0.0014789276813967224;0.0018623398813531805
2022.05_01-07-2022;Приморский край;165_195_days;SputnikLite;0.024493064440414936;0.032822110929179533;0.026801326459731142
2022.05_01-07-2022;Приморский край;165_195_days;SputnikV;0.10870925876494573;0.052718009785891605;0.09319217963628815
2022.05_01-07-2022;Приморский край;21_45_days;AllVaccines;0.00580525206409985;0.00747146581900422;0.006267016556793715
2022.05_01-07-2022;Приморский край;21_45_days;CoviVac;0.00023195235772208059;0.0001296462577847776;0.00020359985841160173
2022.05_01-07-2022;Приморский край;21_45_days;EpiVacCorona;0.00046390471544416117;0.0009075238044934432;0.0005868466507157932
2022.05_01-07-2022;Приморский край;21_45_days;SputnikLite;0.0032068333900941615;0.004489601889954336;0.0035623321631886133
2022.05_01-07-2022;Приморский край;21_45_days;SputnikV;0.0019025616008394467;0.0019446938667716642;0.0019142378844777064
2022.05_01-07-2022;Приморский край;45_75_days;AllVaccines;0.01494988172270648;0.016155364233958677;0.015283961920172886
2022.05_01-07-2022;Приморский край;45_75_days;CoviVac;0.00025772484191342285;4.321541926159254e-05;0.00019827698629626574
2022.05_01-07-2022;Приморский край;45_75_days;EpiVacCorona;0.0013696234455970473;0.0019038793041357156;0.001517683911885175
2022.05_01-07-2022;Приморский край;45_75_days;SputnikLite;0.007946209143709212;0.009821904455509727;0.008466028099441896
2022.05_01-07-2022;Приморский край;45_75_days;SputnikV;0.0053763242914867965;0.004386365055051643;0.0051019729225495495
2022.05_01-07-2022;Приморский край;75_90_days;AllVaccines;0.013288476938228879;0.013550434795134904;0.01336107436850776
2022.05_01-07-2022;Приморский край;75_90_days;CoviVac;0.00015739624273998325;4.321541926159254e-05;0.00012575285372481285
2022.05_01-07-2022;Приморский край;75_90_days;EpiVacCorona;0.0010124904503741611;0.0010803854815398133;0.0010313064723463487
2022.05_01-07-2022;Приморский край;75_90_days;SputnikLite;0.0066861187559253705;0.007644327496050591;0.0069516709826288065
2022.05_01-07-2022;Приморский край;75_90_days;SputnikV;0.005432471489189363;0.004782506398282907;0.0052523440598077915
2022.05_01-07-2022;Приморский край;90_105_days;AllVaccines;0.018036136704619718;0.022313561478735613;0.01922155656749269
2022.05_01-07-2022;Приморский край;90_105_days;CoviVac;0.00012978286682068795;4.5616275887236564e-05;0.00010645744230671986
2022.05_01-07-2022;Приморский край;90_105_days;EpiVacCorona;0.0006820503852065941;0.0009027220912421552;0.000743206019103788
2022.05_01-07-2022;Приморский край;90_105_days;SputnikLite;0.010965271577552166;0.015701602331711955;0.012277869893036884
2022.05_01-07-2022;Приморский край;90_105_days;SputnikV;0.006259031875040269;0.005663620779894267;0.006094023213045295
2022.05_01-07-2022;Псковская область;105_165_days;AllVaccines;0.11486588473456631;0.13458896095714107;0.12138089046743197
2022.05_01-07-2022;Псковская область;105_165_days;CoviVac;0.0024298495624199053;0.000660014520319447;0.0018452305448087777
2022.05_01-07-2022;Псковская область;105_165_days;EpiVacCorona;0.004158268739585831;0.004392096626125774;0.004235507705968161
2022.05_01-07-2022;Псковская область;105_165_days;SputnikLite;0.042529766397045116;0.07335161373550218;0.05271096277034312
2022.05_01-07-2022;Псковская область;105_165_days;SputnikV;0.06574800003551547;0.056185236075193656;0.06258918944631192
2022.05_01-07-2022;Псковская область;165_195_days;AllVaccines;0.0704833950414495;0.09420207244559381;0.07831824380034248
2022.05_01-07-2022;Псковская область;165_195_days;CoviVac;0.0019503908180690836;0.0007620167643688161;0.001557842328914822
2022.05_01-07-2022;Псковская область;165_195_days;EpiVacCorona;0.0028264388941668813;0.0025740566292458433;0.002743070971015412
2022.05_01-07-2022;Псковская область;165_195_days;SputnikLite;0.02311464687271554;0.05292116426561384;0.03296045538149299
2022.05_01-07-2022;Псковская область;165_195_days;SputnikV;0.042591918456498;0.0379448347863653;0.04105687511891926
2022.05_01-07-2022;Псковская область;21_45_days;AllVaccines;0.0046910006777534105;0.008112178467926294;0.005821097862624469
2022.05_01-07-2022;Псковская область;21_45_days;CoviVac;0.00010950600951222471;5.400118802613658e-05;9.117143400773768e-05
2022.05_01-07-2022;Псковская область;21_45_days;EpiVacCorona;0.000476499122472113;0.0005280116162555576;0.0004935149362592757
2022.05_01-07-2022;Псковская область;21_45_days;SputnikLite;0.00018349655647994414;8.40018480406569e-05;0.00015063106488234922
2022.05_01-07-2022;Псковская область;21_45_days;SputnikV;0.003921498989289129;0.007446163815603943;0.005085780427475106
2022.05_01-07-2022;Псковская область;45_75_days;AllVaccines;0.010565850106990331;0.010140223084907867;0.010425255280015222
2022.05_01-07-2022;Псковская область;45_75_days;CoviVac;0.00031667954102183903;4.200092402032845e-05;0.00022594659732352382
2022.05_01-07-2022;Псковская область;45_75_days;EpiVacCorona;0.0007221477384049414;0.0007680168963717202;0.000737299422845183
2022.05_01-07-2022;Псковская область;45_75_days;SputnikLite;0.0005860051319843376;0.0007920174243833364;0.0006540559396207269
2022.05_01-07-2022;Псковская область;45_75_days;SputnikV;0.008941017695579213;0.008538187840132484;0.008807953320225789
2022.05_01-07-2022;Псковская область;75_90_days;AllVaccines;0.012394896428032355;0.011940262685779086;0.012244719984778335
2022.05_01-07-2022;Псковская область;75_90_days;CoviVac;0.00029004294411346006;5.400118802613658e-05;0.00021207268345278113
2022.05_01-07-2022;Псковская область;75_90_days;EpiVacCorona;0.000819815260402331;0.0008160179523949527;0.0008185609183738187
2022.05_01-07-2022;Псковская область;75_90_days;SputnikLite;0.002435768806177323;0.0026100574212632676;0.0024933405213420435
2022.05_01-07-2022;Псковская область;75_90_days;SputnikV;0.008849269417339241;0.00846018612409473;0.008720745861609692
2022.05_01-07-2022;Псковская область;90_105_days;AllVaccines;0.021368469964277364;0.023346513623299713;0.02202186528826029
2022.05_01-07-2022;Псковская область;90_105_days;CoviVac;0.0004942568537443657;0.00012000264005808128;0.0003706316991184119
2022.05_01-07-2022;Псковская область;90_105_days;EpiVacCorona;0.000976675219973896;0.00150603313272892;0.0011515348512716433
2022.05_01-07-2022;Псковская область;90_105_days;SputnikLite;0.00848819554813677;0.008586188896155715;0.008520565104331832
2022.05_01-07-2022;Псковская область;90_105_days;SputnikV;0.011409342342422333;0.013134288954356995;0.011979133633538403
2022.05_01-07-2022;РФ;105_165_days;AllVaccines;0.13141054502903565;0.14897711465770985;0.1364860909115421
2022.05_01-07-2022;РФ;105_165_days;CoviVac;0.0015648301363083322;0.0008713255171698056;0.0013644543891606286
2022.05_01-07-2022;РФ;105_165_days;EpiVacCorona;0.003861469810038753;0.0047165761922901535;0.004108537494241399
2022.05_01-07-2022;РФ;105_165_days;SputnikLite;0.04866493342673302;0.07050018807479087;0.0549738394433936
2022.05_01-07-2022;РФ;105_165_days;SputnikV;0.07731931165595556;0.07288902487345902;0.07603925958474647
2022.05_01-07-2022;РФ;165_195_days;AllVaccines;0.09687681587498596;0.10122521818708337;0.09813320889406588
2022.05_01-07-2022;РФ;165_195_days;CoviVac;0.001314006947745238;0.0006929055510639198;0.0011345508158320894
2022.05_01-07-2022;РФ;165_195_days;EpiVacCorona;0.0025681714738135415;0.0025558383652008313;0.0025646080428215526
2022.05_01-07-2022;РФ;165_195_days;SputnikLite;0.025406830693606827;0.04004683815548488;0.029636798818499455
2022.05_01-07-2022;РФ;165_195_days;SputnikV;0.06758780675982036;0.05792963611533373;0.06479725121691278
2022.05_01-07-2022;РФ;21_45_days;AllVaccines;0.007548622908913032;0.011809285466445807;0.008779665096303775
2022.05_01-07-2022;РФ;21_45_days;CoviVac;0.0003331232188620398;0.0002625634079869493;0.00031273622441020795
2022.05_01-07-2022;РФ;21_45_days;EpiVacCorona;0.0006284486670200774;0.001013637036457814;0.0007397419521528691
2022.05_01-07-2022;РФ;21_45_days;SputnikLite;0.0016018384291537995;0.0019978014499334863;0.0017162448569439264
2022.05_01-07-2022;РФ;21_45_days;SputnikV;0.004985212593877116;0.008535283572067558;0.00601094206279677
2022.05_01-07-2022;РФ;45_75_days;AllVaccines;0.014697211313999902;0.01799913411466273;0.015651242808452995
2022.05_01-07-2022;РФ;45_75_days;CoviVac;0.00038264169931198096;0.0002759247289534983;0.0003518077407790401
2022.05_01-07-2022;РФ;45_75_days;EpiVacCorona;0.0009936854160046693;0.0014827778252049873;0.0011349999137213863
2022.05_01-07-2022;РФ;45_75_days;SputnikLite;0.0037434246514679954;0.004324943021588308;0.003911443976325148
2022.05_01-07-2022;РФ;45_75_days;SputnikV;0.009577459547215257;0.011915488538915938;0.010252991177627421
2022.05_01-07-2022;РФ;75_90_days;AllVaccines;0.01565869817918956;0.016497764026278342;0.01590113123785525
2022.05_01-07-2022;РФ;75_90_days;CoviVac;0.00021584324652340064;0.00011526007527295953;0.00018678153945816375
2022.05_01-07-2022;РФ;75_90_days;EpiVacCorona;0.0007435666846076522;0.0009286267527243345;0.0007970364790297109
2022.05_01-07-2022;РФ;75_90_days;SputnikLite;0.006126578952680616;0.0058190794641697794;0.006037732479192906
2022.05_01-07-2022;РФ;75_90_days;SputnikV;0.008572709295377894;0.009634797734111267;0.008879580740174468
2022.05_01-07-2022;РФ;90_105_days;AllVaccines;0.02028240278873701;0.02176729564711478;0.020711436003110314
2022.05_01-07-2022;РФ;90_105_days;CoviVac;0.00029088008052382657;0.00017949604564681588;0.0002586976572307688
2022.05_01-07-2022;РФ;90_105_days;EpiVacCorona;0.0007371172577940837;0.0011190330492722475;0.0008474649900990325
2022.05_01-07-2022;РФ;90_105_days;SputnikLite;0.010238082473423928;0.009926504962998408;0.010148057728493622
2022.05_01-07-2022;РФ;90_105_days;SputnikV;0.009016322976995174;0.01054226158919731;0.00945721562728689
2022.05_01-07-2022;Республика Адыгея;105_165_days;AllVaccines;0.09087717655869687;0.11357746047837189;0.09745352989906658
2022.05_01-07-2022;Республика Адыгея;105_165_days;CoviVac;0.0008074330649691069;0.0005451259049568202;0.0007314417437127872
2022.05_01-07-2022;Республика Адыгея;105_165_days;EpiVacCorona;0.003124414903576109;0.004026280806786339;0.0033856886773372197
2022.05_01-07-2022;Республика Адыгея;105_165_days;SputnikLite;0.04759954440491793;0.0671269952086302;0.05325671665775453
2022.05_01-07-2022;Республика Адыгея;105_165_days;SputnikV;0.039345784185233726;0.041879058557998526;0.040079682820262044
