data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2022.03_13-10-2022;Московская область;18+;45_75_days;AllVaccines;0.14779;0.0846;0.20662;0.64013;0.48706;0.74752;0.59455;0.28297;0.77074;0.64582;0.14408;0.85344
2022.03_13-10-2022;Московская область;18+;45_75_days;CoviVac;0.28702;-0.49571;0.66013;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;45_75_days;EpiVacCorona;-0.39332;-1.07914;0.06628;-0.8731;-4.81186;0.39632;-2.63268;-13.55046;0.09306;-6.65181;-29.70811;-0.90667
2022.03_13-10-2022;Московская область;18+;45_75_days;SputnikLite;-0.19969;-0.31111;-0.09774;0.51278;0.23474;0.68981;0.40284;-0.19829;0.70241;0.53063;-0.4619;0.8493
2022.03_13-10-2022;Московская область;18+;45_75_days;SputnikV;0.46981;0.39901;0.53226;0.79356;0.60274;0.89272;0.86689;0.46685;0.96677;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;45_75_days;AllVaccines;0.12933;0.04582;0.20553;0.70368;0.33747;0.86747;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;45_75_days;CoviVac;0.35885;-0.70852;0.75939;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;45_75_days;EpiVacCorona;0.23675;-0.60127;0.63619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;45_75_days;SputnikLite;-0.20565;-0.3556;-0.07228;0.65697;-0.06696;0.88971;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;45_75_days;SputnikV;0.39034;0.29295;0.47432;0.71862;0.12482;0.90954;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;45_75_days;AllVaccines;0.17519;0.07511;0.26445;0.6206;0.43695;0.74436;0.52323;0.1562;0.73061;0.59724;0.02589;0.83347
2022.03_13-10-2022;Московская область;60+;45_75_days;CoviVac;0.08614;-1.83396;0.70531;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;45_75_days;EpiVacCorona;-0.89751;-2.05356;-0.17913;-0.89156;-4.87054;0.39052;-2.29365;-12.19648;0.17796;-5.71665;-25.96861;-0.67281
2022.03_13-10-2022;Московская область;60+;45_75_days;SputnikLite;-0.13306;-0.29821;0.01108;0.52288;0.21946;0.70835;0.37597;-0.25299;0.68921;0.52559;-0.47847;0.84777
2022.03_13-10-2022;Московская область;60+;45_75_days;SputnikV;0.57718;0.46513;0.66576;0.79602;0.54535;0.90848;0.82271;0.28967;0.95575;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;75_90_days;AllVaccines;0.02375;-0.06179;0.1024;0.32635;0.06369;0.51533;0.403;-0.08248;0.67074;0.88728;0.1977;0.98416
2022.03_13-10-2022;Московская область;18+;75_90_days;CoviVac;-1.65053;-4.56035;-0.26346;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;75_90_days;EpiVacCorona;-4.96638;-7.53517;-3.1707;-11.84703;-27.62576;-4.76565;-11.4415;-48.83365;-2.10615;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;75_90_days;SputnikLite;0.65883;0.59964;0.70927;0.73315;0.51747;0.85243;0.92976;0.50078;0.99012;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;75_90_days;SputnikV;-1.97884;-2.30135;-1.68783;-0.63799;-1.57277;-0.04286;-1.00762;-3.02859;-0.00049;0.47679;-2.72394;0.92649
2022.03_13-10-2022;Московская область;18-59;75_90_days;AllVaccines;0.06833;-0.04336;0.16806;0.50417;-0.10861;0.77824;0.61886;-1.72847;0.94676;-0.00481;-6.29258;0.86155
2022.03_13-10-2022;Московская область;18-59;75_90_days;CoviVac;-2.8795;-7.63671;-0.74263;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;75_90_days;EpiVacCorona;-3.49937;-7.12632;-1.49121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;75_90_days;SputnikLite;0.74493;0.67331;0.80084;0.8893;0.21273;0.98444;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;75_90_days;SputnikV;-1.85358;-2.25423;-1.50226;-0.71977;-3.14863;0.28709;-0.5893;-10.37747;0.77799;-3.18998;-29.40944;0.42268
2022.03_13-10-2022;Московская область;60+;75_90_days;AllVaccines;0.00679;-0.12579;0.12376;0.33499;0.04594;0.53646;0.42306;-0.07725;0.69101;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;75_90_days;CoviVac;0.10719;-5.33873;0.87425;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;75_90_days;EpiVacCorona;-5.26326;-8.82348;-2.99333;-10.18958;-23.94025;-4.02026;-8.72526;-37.96573;-1.42728;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;75_90_days;SputnikLite;0.58117;0.48337;0.66045;0.73199;0.50102;0.85605;0.93038;0.50507;0.99021;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;75_90_days;SputnikV;-2.52854;-3.1619;-1.99156;-0.93883;-2.28049;-0.14588;-1.53494;-4.33785;-0.20384;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;90_105_days;AllVaccines;-1.11186;-1.26227;-0.97145;-0.69139;-1.1726;-0.31677;-0.39745;-1.22988;0.12422;0.02829;-1.17685;0.56625
2022.03_13-10-2022;Московская область;18+;90_105_days;CoviVac;-10.52957;-16.0663;-6.78909;-8.91513;-38.66888;-1.47826;-13.41007;-101.42099;-1.02742;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;90_105_days;EpiVacCorona;-2.79141;-4.52973;-1.59955;-2.01875;-11.07754;0.24547;-3.38728;-30.18298;0.38273;-8.22841;-64.68353;-0.29657
2022.03_13-10-2022;Московская область;18+;90_105_days;SputnikLite;-0.296;-0.47446;-0.13914;0.04556;-0.5606;0.41628;0.48168;-0.61053;0.83319;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18+;90_105_days;SputnikV;-1.61137;-1.84061;-1.40064;-1.16693;-1.93007;-0.60254;-0.89908;-2.28535;-0.09776;-0.52937;-2.69594;0.36715
2022.03_13-10-2022;Московская область;18-59;90_105_days;AllVaccines;-0.97976;-1.17859;-0.79907;-0.11602;-1.15673;0.42251;0.4313;-3.07119;0.92056;-0.4993;-9.88138;0.79342
2022.03_13-10-2022;Московская область;18-59;90_105_days;CoviVac;-12.26839;-20.34929;-7.24619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;90_105_days;EpiVacCorona;-2.29687;-5.12867;-0.77353;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;90_105_days;SputnikLite;0.01227;-0.22244;0.20192;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;18-59;90_105_days;SputnikV;-1.47393;-1.76372;-1.21454;-0.89735;-2.66666;0.0182;0.03315;-5.92144;0.86494;-1.54896;-17.49947;0.64879
2022.03_13-10-2022;Московская область;60+;90_105_days;AllVaccines;-1.08251;-1.29941;-0.88607;-0.54042;-1.01969;-0.17488;-0.25792;-1.03582;0.22274;0.25553;-0.80054;0.69219
2022.03_13-10-2022;Московская область;60+;90_105_days;CoviVac;-7.89905;-16.79956;-3.44916;-11.57167;-49.30654;-2.14168;-15.40268;-115.61153;-1.30722;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;90_105_days;EpiVacCorona;-2.35313;-4.39601;-1.08366;-1.22714;-7.9121;0.44343;-1.90583;-19.65841;0.59126;-4.91669;-41.1234;0.16894
2022.03_13-10-2022;Московская область;60+;90_105_days;SputnikLite;-0.33238;-0.56718;-0.13275;0.19107;-0.32337;0.50553;0.60619;-0.22412;0.87331;NULL;NULL;NULL
2022.03_13-10-2022;Московская область;60+;90_105_days;SputnikV;-1.88585;-2.28448;-1.53561;-1.34823;-2.29721;-0.67238;-1.15859;-2.8203;-0.21967;-0.45437;-2.89811;0.45738
2022.03_13-10-2022;РФ;18+;105_165_days;AllVaccines;0.31684;0.31274;0.32091;0.57281;0.56459;0.58087;0.73352;0.71945;0.74687;0.79611;0.77995;0.81108
2022.03_13-10-2022;РФ;18+;105_165_days;CoviVac;-0.13128;-0.17999;-0.08458;0.46424;0.36948;0.54476;0.69417;0.50796;0.8099;0.81317;0.58407;0.91608
2022.03_13-10-2022;РФ;18+;105_165_days;EpiVacCorona;0.25952;0.23449;0.28374;0.36565;0.30204;0.42347;0.5611;0.43457;0.65932;0.62018;0.45658;0.73453
2022.03_13-10-2022;РФ;18+;105_165_days;SputnikLite;-0.18264;-0.19246;-0.1729;0.23322;0.21248;0.25341;0.52534;0.4891;0.55902;0.62282;0.57981;0.66143
2022.03_13-10-2022;РФ;18+;105_165_days;SputnikV;0.51445;0.51038;0.51848;0.69171;0.68321;0.69999;0.79907;0.7838;0.81326;0.85052;0.83298;0.86621
2022.03_13-10-2022;РФ;18-59;105_165_days;AllVaccines;0.31473;0.30929;0.32012;0.57411;0.55758;0.59002;0.70588;0.6666;0.74053;0.77201;0.71494;0.81766
2022.03_13-10-2022;РФ;18-59;105_165_days;CoviVac;-0.22473;-0.28671;-0.16574;0.33012;0.12516;0.48706;0.50889;-0.18053;0.7957;0.75127;-0.76682;0.96498
2022.03_13-10-2022;РФ;18-59;105_165_days;EpiVacCorona;0.26913;0.23602;0.30081;0.54712;0.4328;0.6384;0.85862;0.56146;0.95442;0.8806;0.15187;0.98319
2022.03_13-10-2022;РФ;18-59;105_165_days;SputnikLite;-0.26424;-0.27867;-0.24998;0.23588;0.19103;0.27824;0.49847;0.39013;0.58757;0.56971;0.39852;0.69217
2022.03_13-10-2022;РФ;18-59;105_165_days;SputnikV;0.5099;0.50462;0.51513;0.6675;0.65012;0.68402;0.74873;0.70424;0.78653;0.81504;0.75043;0.86292
2022.03_13-10-2022;РФ;60+;105_165_days;AllVaccines;0.33978;0.33372;0.34578;0.59728;0.58831;0.60605;0.75488;0.74066;0.76832;0.81187;0.79596;0.82654
2022.03_13-10-2022;РФ;60+;105_165_days;CoviVac;-0.19325;-0.29397;-0.10038;0.26254;0.09424;0.39956;0.58227;0.26433;0.7628;0.71566;0.31675;0.88167
2022.03_13-10-2022;РФ;60+;105_165_days;EpiVacCorona;0.2632;0.2252;0.29934;0.33456;0.26048;0.40123;0.52942;0.38972;0.63714;0.60898;0.4371;0.72838
2022.03_13-10-2022;РФ;60+;105_165_days;SputnikLite;0.03722;0.02552;0.04878;0.42342;0.40574;0.44057;0.65516;0.62666;0.68149;0.73031;0.69772;0.75939
2022.03_13-10-2022;РФ;60+;105_165_days;SputnikV;0.50166;0.49499;0.50824;0.67578;0.66518;0.68605;0.7919;0.77411;0.80828;0.84173;0.82165;0.85955
2022.03_13-10-2022;РФ;18+;165_195_days;AllVaccines;0.02517;0.01577;0.03448;0.40769;0.38834;0.42643;0.5882;0.55197;0.6215;0.69298;0.65113;0.72982
2022.03_13-10-2022;РФ;18+;165_195_days;CoviVac;-0.86615;-1.00447;-0.73738;0.26175;0.00099;0.45444;0.57193;-0.02852;0.82184;0.55533;-0.37888;0.8566
2022.03_13-10-2022;РФ;18+;165_195_days;EpiVacCorona;-1.6304;-1.79665;-1.47404;-1.2205;-1.65186;-0.8593;-0.68418;-1.64083;-0.07409;-0.22748;-1.45492;0.38625
2022.03_13-10-2022;РФ;18+;165_195_days;SputnikLite;0.38242;0.37327;0.39143;0.58725;0.56715;0.60642;0.74797;0.71194;0.77949;0.80936;0.76675;0.84419
2022.03_13-10-2022;РФ;18+;165_195_days;SputnikV;-0.59877;-0.61943;-0.57836;0.08898;0.04726;0.12887;0.29321;0.20959;0.36798;0.47833;0.38123;0.5602
2022.03_13-10-2022;РФ;18-59;165_195_days;AllVaccines;-0.05008;-0.06318;-0.03714;0.37189;0.33112;0.41018;0.52693;0.4208;0.61362;0.62726;0.46511;0.74026
2022.03_13-10-2022;РФ;18-59;165_195_days;CoviVac;-1.17144;-1.35666;-1.00078;-0.09134;-0.73239;0.31249;0.03953;-2.84161;0.75986;-0.21701;-7.64485;0.82867
2022.03_13-10-2022;РФ;18-59;165_195_days;EpiVacCorona;-1.7381;-1.97144;-1.52309;-0.90839;-1.8247;-0.28932;-1.41919;-5.44879;0.09247;-0.53193;-9.88182;0.78434
2022.03_13-10-2022;РФ;18-59;165_195_days;SputnikLite;0.40798;0.39588;0.41984;0.61491;0.57447;0.6515;0.79779;0.70266;0.86249;0.80297;0.6331;0.89419
2022.03_13-10-2022;РФ;18-59;165_195_days;SputnikV;-0.8166;-0.84575;-0.7879;-0.04794;-0.13851;0.03542;0.06812;-0.19288;0.27202;0.3389;-0.05201;0.58455
2022.03_13-10-2022;РФ;60+;165_195_days;AllVaccines;0.15647;0.14358;0.16917;0.46668;0.44635;0.48627;0.63421;0.59866;0.66661;0.72753;0.68763;0.76233
2022.03_13-10-2022;РФ;60+;165_195_days;CoviVac;-0.5332;-0.77588;-0.32368;0.17697;-0.22798;0.44837;0.55795;-0.37072;0.85744;0.51848;-0.92554;0.87958
2022.03_13-10-2022;РФ;60+;165_195_days;EpiVacCorona;-1.33658;-1.56315;-1.13003;-1.00981;-1.4526;-0.64697;-0.33513;-1.21502;0.19524;-0.01786;-1.13547;0.51484
2022.03_13-10-2022;РФ;60+;165_195_days;SputnikLite;0.38715;0.37389;0.40012;0.62467;0.60381;0.64443;0.76999;0.73477;0.80052;0.83315;0.79349;0.8652
2022.03_13-10-2022;РФ;60+;165_195_days;SputnikV;-0.28962;-0.31797;-0.26188;0.15523;0.10907;0.19901;0.35104;0.26432;0.42753;0.50766;0.40846;0.59023
2022.03_13-10-2022;РФ;18+;21_45_days;AllVaccines;-0.93281;-0.95779;-0.90814;-0.21106;-0.26397;-0.16037;0.13459;0.0329;0.2256;0.25449;0.12754;0.36297
2022.03_13-10-2022;РФ;18+;21_45_days;CoviVac;-0.61117;-0.7758;-0.4618;-0.04038;-0.43598;0.24624;0.17821;-0.82938;0.63083;0.76291;-0.68319;0.9666
2022.03_13-10-2022;РФ;18+;21_45_days;EpiVacCorona;-0.56625;-0.65184;-0.48509;-0.73177;-0.98153;-0.5135;-0.59149;-1.17017;-0.16711;-0.30844;-1.0519;0.16565
2022.03_13-10-2022;РФ;18+;21_45_days;SputnikLite;-3.10718;-3.17943;-3.03619;-1.08567;-1.22503;-0.95504;-0.35851;-0.62064;-0.13878;-0.17525;-0.50819;0.0842
2022.03_13-10-2022;РФ;18+;21_45_days;SputnikV;-0.13193;-0.15523;-0.10909;0.1758;0.12185;0.22643;0.3967;0.28973;0.48755;0.46006;0.32254;0.56966
2022.03_13-10-2022;РФ;18-59;21_45_days;AllVaccines;-1.19475;-1.23079;-1.15929;-0.3118;-0.4259;-0.20684;0.13611;-0.15169;0.35199;0.3498;-0.10034;0.61579
2022.03_13-10-2022;РФ;18-59;21_45_days;CoviVac;-0.91457;-1.14047;-0.71251;-0.39079;-1.34856;0.1764;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;РФ;18-59;21_45_days;EpiVacCorona;-0.53538;-0.65513;-0.4243;-0.11874;-0.59104;0.21336;0.42853;-1.2857;0.85712;0.2759;-4.14354;0.89806
2022.03_13-10-2022;РФ;18-59;21_45_days;SputnikLite;-3.88613;-3.99198;-3.78252;-1.49619;-1.81198;-1.21587;-0.58858;-1.41531;-0.04483;-0.09597;-1.44311;0.50835
2022.03_13-10-2022;РФ;18-59;21_45_days;SputnikV;-0.19701;-0.22949;-0.16538;0.13726;0.02146;0.23935;0.35704;0.03134;0.57323;0.5048;-0.0404;0.7643
2022.03_13-10-2022;РФ;60+;21_45_days;AllVaccines;-0.52762;-0.55986;-0.49604;-0.0538;-0.10762;-0.0026;0.23295;0.13475;0.32;0.33232;0.21272;0.43376
2022.03_13-10-2022;РФ;60+;21_45_days;CoviVac;-0.22003;-0.4887;0.00015;-0.15198;-0.73362;0.23452;-0.29145;-1.87493;0.41986;0.64838;-1.49631;0.95047
2022.03_13-10-2022;РФ;60+;21_45_days;EpiVacCorona;-0.43919;-0.5519;-0.33467;-0.53244;-0.77302;-0.3245;-0.38231;-0.90024;-0.00555;-0.06943;-0.69791;0.32642
2022.03_13-10-2022;РФ;60+;21_45_days;SputnikLite;-1.99962;-2.09098;-1.91095;-0.79572;-0.93951;-0.6626;-0.20447;-0.4631;0.00844;-0.07995;-0.40407;0.16935
2022.03_13-10-2022;РФ;60+;21_45_days;SputnikV;0.00596;-0.02576;0.03671;0.27843;0.22349;0.32948;0.47495;0.37269;0.56054;0.52207;0.39348;0.6234
2022.03_13-10-2022;РФ;18+;45_75_days;AllVaccines;-0.12513;-0.13693;-0.11346;0.2316;0.20569;0.25666;0.47179;0.42349;0.51603;0.56571;0.50714;0.61732
2022.03_13-10-2022;РФ;18+;45_75_days;CoviVac;-0.25649;-0.37127;-0.15132;0.30977;0.05526;0.49572;0.82761;0.31069;0.95689;NULL;NULL;NULL
2022.03_13-10-2022;РФ;18+;45_75_days;EpiVacCorona;-0.14559;-0.20145;-0.09233;-0.54535;-0.72365;-0.38549;-0.30462;-0.69572;-0.00373;-0.49282;-1.06119;-0.08118
2022.03_13-10-2022;РФ;18+;45_75_days;SputnikLite;-0.6768;-0.69841;-0.65547;0.0567;0.01337;0.09813;0.34254;0.26006;0.41582;0.48529;0.38664;0.56807
2022.03_13-10-2022;РФ;18+;45_75_days;SputnikV;0.36421;0.35189;0.3763;0.44569;0.41456;0.47517;0.63572;0.57751;0.68591;0.71015;0.63941;0.76701
2022.03_13-10-2022;РФ;18-59;45_75_days;AllVaccines;-0.17089;-0.18685;-0.15515;0.23156;0.17919;0.28059;0.49596;0.36756;0.59829;0.64908;0.46028;0.77183
2022.03_13-10-2022;РФ;18-59;45_75_days;CoviVac;-0.27766;-0.42122;-0.1486;0.3354;-0.2002;0.63198;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;РФ;18-59;45_75_days;EpiVacCorona;-0.08161;-0.15725;-0.01091;-0.1124;-0.45275;0.14821;-0.1423;-1.3976;0.45577;-0.65522;-3.41553;0.37952
2022.03_13-10-2022;РФ;18-59;45_75_days;SputnikLite;-0.72681;-0.75546;-0.69863;0.05791;-0.02882;0.13733;0.33541;0.10846;0.50459;0.59009;0.25833;0.77345
2022.03_13-10-2022;РФ;18-59;45_75_days;SputnikV;0.34049;0.32364;0.35691;0.41079;0.34444;0.47042;0.67304;0.51162;0.7811;0.79333;0.53929;0.90729
2022.03_13-10-2022;РФ;60+;45_75_days;AllVaccines;-0.04332;-0.06054;-0.02639;0.26137;0.23249;0.28917;0.48951;0.43874;0.53569;0.57481;0.51464;0.62752
2022.03_13-10-2022;РФ;60+;45_75_days;CoviVac;-0.483;-0.72831;-0.2725;-0.00813;-0.46017;0.30396;0.69062;-0.23713;0.92263;NULL;NULL;NULL
2022.03_13-10-2022;РФ;60+;45_75_days;EpiVacCorona;-0.11324;-0.19046;-0.04102;-0.39393;-0.57114;-0.23671;-0.09046;-0.44327;0.1761;-0.20021;-0.68894;0.1471
2022.03_13-10-2022;РФ;60+;45_75_days;SputnikLite;-0.62503;-0.65851;-0.59223;0.0332;-0.01862;0.08238;0.32665;0.23387;0.4082;0.45812;0.34894;0.54899
2022.03_13-10-2022;РФ;60+;45_75_days;SputnikV;0.41875;0.40129;0.4357;0.50067;0.46787;0.53145;0.66101;0.60238;0.711;0.72708;0.65754;0.78249
2022.03_13-10-2022;РФ;18+;75_90_days;AllVaccines;-0.38654;-0.40266;-0.3706;-0.12118;-0.15996;-0.0837;0.17913;0.10446;0.24758;0.38458;0.29798;0.4605
2022.03_13-10-2022;РФ;18+;75_90_days;CoviVac;-2.43445;-2.73884;-2.15483;-0.96306;-1.64705;-0.45581;0.33299;-1.06826;0.78489;0.61508;-1.73267;0.94578
2022.03_13-10-2022;РФ;18+;75_90_days;EpiVacCorona;-1.69536;-1.83357;-1.5639;-2.37739;-2.80407;-1.99857;-2.08424;-3.05936;-1.34336;-1.82648;-3.12294;-0.93769
2022.03_13-10-2022;РФ;18+;75_90_days;SputnikLite;0.33354;0.32084;0.346;0.46459;0.4338;0.4937;0.59746;0.53605;0.65074;0.71022;0.63901;0.76738
2022.03_13-10-2022;РФ;18+;75_90_days;SputnikV;-2.66313;-2.71957;-2.60755;-1.87017;-2.00467;-1.74169;-1.02942;-1.28744;-0.8005;-0.51289;-0.81472;-0.26126
2022.03_13-10-2022;РФ;18-59;75_90_days;AllVaccines;-0.33959;-0.36059;-0.31892;-0.11815;-0.19661;-0.04484;0.16949;-0.03482;0.33347;0.27436;-0.05435;0.5006
2022.03_13-10-2022;РФ;18-59;75_90_days;CoviVac;-2.53295;-2.91869;-2.18519;-0.74015;-2.14251;0.0364;-0.25299;-7.89716;0.82354;NULL;NULL;NULL
2022.03_13-10-2022;РФ;18-59;75_90_days;EpiVacCorona;-1.50678;-1.69063;-1.3355;-1.61724;-2.45393;-0.98323;-1.07252;-3.98196;0.13782;-0.04967;-6.45616;0.85223
2022.03_13-10-2022;РФ;18-59;75_90_days;SputnikLite;0.41423;0.39832;0.42972;0.56138;0.50362;0.61241;0.65726;0.49216;0.76868;0.68752;0.39835;0.83771
2022.03_13-10-2022;РФ;18-59;75_90_days;SputnikV;-2.60832;-2.68091;-2.53715;-2.1827;-2.46417;-1.9241;-1.30655;-2.04844;-0.7452;-1.10174;-2.34449;-0.32078
2022.03_13-10-2022;РФ;60+;75_90_days;AllVaccines;-0.41607;-0.44076;-0.39182;-0.07144;-0.11438;-0.03015;0.22073;0.14323;0.29122;0.42775;0.3413;0.50285
2022.03_13-10-2022;РФ;60+;75_90_days;CoviVac;-2.84103;-3.45459;-2.31198;-1.79658;-2.95481;-0.97756;0.24907;-2.00272;0.81221;0.38654;-3.3553;0.91359
2022.03_13-10-2022;РФ;60+;75_90_days;EpiVacCorona;-1.7075;-1.90573;-1.52279;-2.10543;-2.54257;-1.72223;-1.76447;-2.69188;-1.07003;-1.55262;-2.75044;-0.73736
2022.03_13-10-2022;РФ;60+;75_90_days;SputnikLite;0.25652;0.23649;0.27603;0.47206;0.43791;0.50414;0.61763;0.55475;0.67163;0.73501;0.6654;0.79013
2022.03_13-10-2022;РФ;60+;75_90_days;SputnikV;-2.85848;-2.95162;-2.76753;-1.9246;-2.0882;-1.76967;-1.10389;-1.402;-0.84278;-0.5357;-0.87143;-0.2602
2022.03_13-10-2022;РФ;18+;90_105_days;AllVaccines;-1.94775;-1.97494;-1.9208;-1.2151;-1.2776;-1.15432;-0.3928;-0.50319;-0.29051;-0.11809;-0.2499;-0.00019
2022.03_13-10-2022;РФ;18+;90_105_days;CoviVac;-2.52397;-2.81712;-2.25333;-0.86619;-1.49959;-0.3933;0.19209;-1.15277;0.6968;0.30064;-1.79659;0.82511
2022.03_13-10-2022;РФ;18+;90_105_days;EpiVacCorona;-1.39402;-1.5104;-1.28303;-1.44364;-1.76924;-1.15632;-0.78947;-1.47036;-0.29625;-0.67451;-1.59626;-0.08001
2022.03_13-10-2022;РФ;18+;90_105_days;SputnikLite;-0.99729;-1.02874;-0.96634;-0.55563;-0.63038;-0.48432;0.10575;-0.02432;0.21931;0.19707;0.03059;0.33495
2022.03_13-10-2022;РФ;18+;90_105_days;SputnikV;-2.84419;-2.88885;-2.80005;-1.82147;-1.92363;-1.72287;-0.86961;-1.05725;-0.69909;-0.39656;-0.61447;-0.20806
2022.03_13-10-2022;РФ;18-59;90_105_days;AllVaccines;-2.04042;-2.07791;-2.00339;-1.32682;-1.4594;-1.20138;-0.50616;-0.82336;-0.24413;-0.41114;-0.93128;-0.03109
2022.03_13-10-2022;РФ;18-59;90_105_days;CoviVac;-2.97595;-3.36233;-2.62379;-1.42397;-2.89966;-0.50671;-0.12915;-7.01782;0.84098;NULL;NULL;NULL
2022.03_13-10-2022;РФ;18-59;90_105_days;EpiVacCorona;-1.49566;-1.66138;-1.34026;-0.93359;-1.59025;-0.4434;-0.70155;-3.0902;0.29215;-1.58854;-7.03433;0.16601
2022.03_13-10-2022;РФ;18-59;90_105_days;SputnikLite;-0.92862;-0.97207;-0.88612;-0.37566;-0.52824;-0.23831;0.19643;-0.18164;0.45354;0.13816;-0.55935;0.52367
2022.03_13-10-2022;РФ;18-59;90_105_days;SputnikV;-2.95633;-3.01602;-2.89754;-2.16171;-2.3795;-1.95796;-1.1194;-1.6593;-0.68912;-0.83261;-1.69996;-0.2439
2022.03_13-10-2022;РФ;60+;90_105_days;AllVaccines;-1.65698;-1.6941;-1.62038;-0.90392;-0.96618;-0.84364;-0.18636;-0.28927;-0.09166;0.06662;-0.05155;0.17151
2022.03_13-10-2022;РФ;60+;90_105_days;CoviVac;-2.19045;-2.73454;-1.72564;-1.29484;-2.32382;-0.5844;-0.05644;-2.27581;0.6593;-0.15076;-3.60173;0.71223
2022.03_13-10-2022;РФ;60+;90_105_days;EpiVacCorona;-1.08311;-1.23502;-0.94153;-1.14604;-1.46458;-0.86868;-0.46722;-1.07529;-0.03732;-0.27333;-1.04889;0.20866
2022.03_13-10-2022;РФ;60+;90_105_days;SputnikLite;-0.84937;-0.89036;-0.80928;-0.26867;-0.33698;-0.20384;0.29733;0.1876;0.39223;0.38918;0.2549;0.49926
2022.03_13-10-2022;РФ;60+;90_105_days;SputnikV;-2.66443;-2.73153;-2.59854;-1.66734;-1.78195;-1.55745;-0.79587;-0.99562;-0.61611;-0.3236;-0.54762;-0.132
2022.03_13-10-2022;г. Санкт-Петербург;18+;105_165_days;AllVaccines;0.54108;0.52601;0.55567;0.72959;0.70028;0.75603;0.80731;0.75488;0.84852;0.89801;0.8426;0.93391
2022.03_13-10-2022;г. Санкт-Петербург;18+;105_165_days;CoviVac;-0.64498;-1.02536;-0.33605;0.63519;-0.13147;0.88238;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;г. Санкт-Петербург;18+;105_165_days;EpiVacCorona;0.50121;0.32961;0.62888;0.47687;-0.09783;0.75072;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikLite;0.30701;0.27609;0.33661;0.62495;0.56505;0.67661;0.63829;0.50988;0.73306;0.77452;0.62403;0.86478
2022.03_13-10-2022;г. Санкт-Петербург;18+;105_165_days;SputnikV;0.64254;0.62558;0.65873;0.75451;0.71728;0.78684;0.86759;0.80617;0.90955;0.94742;0.88258;0.97646
2022.03_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;AllVaccines;0.59029;0.57247;0.60737;0.73533;0.6815;0.78006;0.74955;0.57672;0.85181;0.90082;0.5952;0.9757
2022.03_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;CoviVac;-0.87655;-1.33408;-0.50871;0.389;-1.44506;0.84731;NULL;NULL;NULL;NULL;NULL;NULL
2022.03_13-10-2022;г. Санкт-Петербург;18-59;105_165_days;EpiVacCorona;0.57968;0.36152;0.7233;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
