data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikLite;0.04267;0.00779;0.07633;0.38191;0.2017;0.52143;-0.10864;-1.53714;0.51557;0.25211;-4.55994;0.8994
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;105_165_days;SputnikV;-1.29294;-1.35927;-1.22847;-0.19848;-0.49474;0.03907;-0.28276;-2.16027;0.47932;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;AllVaccines;-0.65318;-0.6933;-0.61402;0.08837;-0.07981;0.23035;0.32255;-0.17014;0.60779;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;CoviVac;-0.79415;-0.98245;-0.62374;-0.9483;-2.36382;-0.12844;-0.22262;-7.72924;0.82876;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;EpiVacCorona;-2.89853;-4.18949;-1.92871;-1.69246;-18.12725;0.62099;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikLite;-0.02943;-0.06695;0.00677;0.44862;0.278;0.57892;0.67705;0.1295;0.88019;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;105_165_days;SputnikV;-1.47127;-1.54875;-1.39614;-0.393;-0.74331;-0.11309;-0.26007;-1.46522;0.35593;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;AllVaccines;-0.85326;-0.90623;-0.80177;0.16075;0.01231;0.28687;0.55598;0.26546;0.73159;0.65431;0.15379;0.85878
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;CoviVac;-1.04042;-1.28274;-0.82381;0.00931;-0.98426;0.50537;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;EpiVacCorona;-3.83072;-5.45068;-2.61759;-6.89893;-20.07044;-1.96116;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikLite;-0.261;-0.31221;-0.2118;0.48042;0.3291;0.59761;0.67427;0.31081;0.84605;0.64746;-0.10881;0.88791
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;105_165_days;SputnikV;-1.56525;-1.6642;-1.46997;-0.35561;-0.68205;-0.09253;0.24102;-0.47314;0.60897;0.58047;-0.69703;0.89629
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;AllVaccines;-0.3738;-0.4202;-0.32893;0.45579;0.36965;0.53015;0.66962;0.50681;0.77868;0.70246;0.47015;0.83291
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;CoviVac;-1.21708;-1.93423;-0.67521;0.14546;-2.41854;0.78639;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;EpiVacCorona;-3.21114;-4.83934;-2.03694;-4.53182;-12.30081;-1.30069;-4.27272;-36.49408;0.25851;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikLite;0.25174;0.2091;0.29209;0.69216;0.60158;0.76214;0.80256;0.6033;0.90173;0.86105;0.56682;0.95543
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;105_165_days;SputnikV;-1.09193;-1.1765;-1.01063;0.149;-0.01819;0.28873;0.49014;0.16205;0.68977;0.4587;-0.05044;0.72106
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;AllVaccines;0.02925;-0.02791;0.08322;0.56773;0.48352;0.63821;0.68267;0.53999;0.78109;0.76198;0.60215;0.85761
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;CoviVac;0.37593;-1.49554;0.84393;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;EpiVacCorona;-1.89692;-4.569;-0.50694;-2.15;-11.60227;0.21264;-4.17835;-35.80942;0.27151;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikLite;0.44411;0.38813;0.49497;0.77881;0.69261;0.84084;0.83913;0.67711;0.91985;0.88255;0.68585;0.95609
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;105_165_days;SputnikV;-0.51784;-0.62595;-0.41693;0.26597;0.09397;0.40532;0.46947;0.1727;0.65979;0.57499;0.22753;0.76616
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;AllVaccines;0.1254;0.02055;0.21902;0.43689;0.30266;0.54527;0.68524;0.52445;0.79167;0.78533;0.63627;0.8733
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;EpiVacCorona;-4.31296;-10.83066;-1.38597;-3.21845;-15.87631;-0.05445;-3.52759;-31.16804;0.36275;-4.10476;-35.27258;0.28159
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;SputnikLite;0.51026;0.40208;0.59887;0.65638;0.5045;0.76171;0.87374;0.69611;0.94755;0.91471;0.73514;0.97254
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;105_165_days;SputnikV;-0.33663;-0.5329;-0.16549;0.16988;-0.08181;0.36301;0.46327;0.13366;0.66747;0.64579;0.33974;0.80997
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;AllVaccines;0.18892;0.176;0.20163;0.66171;0.62973;0.69093;0.80936;0.75535;0.85145;0.8647;0.80598;0.90564
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;CoviVac;-2.30295;-2.5395;-2.0822;-0.22695;-0.90239;0.20867;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;EpiVacCorona;-1.64253;-2.0304;-1.30431;-3.84014;-6.1656;-2.26937;-1.57288;-6.98175;0.17064;-0.2852;-8.1278;0.81904
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;SputnikLite;0.93383;0.92736;0.93973;0.97757;0.95829;0.98793;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;165_195_days;SputnikV;-0.14759;-0.16665;-0.12884;0.53329;0.48642;0.57589;0.71682;0.63438;0.78067;0.7959;0.70554;0.85853
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;AllVaccines;0.49769;0.47666;0.51787;0.77971;0.70775;0.83395;0.7596;-0.78012;0.96753;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;CoviVac;-1.05757;-1.56241;-0.65219;0.41139;-3.18174;0.91715;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;EpiVacCorona;-1.66551;-2.88748;-0.82765;-5.80048;-20.11286;-1.19045;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikLite;0.9573;0.94583;0.96634;0.98562;0.89786;0.99798;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;165_195_days;SputnikV;0.25192;0.21952;0.28297;0.68168;0.57145;0.76355;0.61248;-1.86951;0.94767;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;AllVaccines;0.21762;0.19407;0.24049;0.66832;0.57247;0.74268;0.90793;0.33923;0.98717;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;CoviVac;-1.8381;-2.24483;-1.48235;-0.81274;-3.83577;0.32047;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;EpiVacCorona;-1.27604;-2.14169;-0.64891;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikLite;0.93272;0.92034;0.94318;0.96577;0.86304;0.99145;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;165_195_days;SputnikV;-0.12718;-0.16246;-0.09296;0.52858;0.38457;0.6389;0.85455;-0.04381;0.97973;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;AllVaccines;0.20029;0.17469;0.2251;0.57509;0.46221;0.66427;0.71913;0.3658;0.87561;0.86124;-0.00239;0.98079
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;CoviVac;-2.19721;-2.59961;-1.83979;-1.26104;-4.04141;-0.01406;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;EpiVacCorona;-1.45775;-2.22586;-0.87253;-5.14922;-15.4069;-1.30469;-11.62208;-89.11925;-0.76784;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;SputnikLite;0.93136;0.91878;0.94199;0.98365;0.88384;0.9977;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;165_195_days;SputnikV;-0.20529;-0.24597;-0.16594;0.3881;0.21069;0.52563;0.60227;0.03192;0.8366;0.76278;-0.71362;0.96716
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;AllVaccines;0.18888;0.157;0.21954;0.56273;0.45614;0.64843;0.60302;0.32132;0.7678;0.56949;0.02178;0.81053
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;CoviVac;-2.19158;-2.67541;-1.77144;-1.15922;-3.53616;-0.02779;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;EpiVacCorona;-2.08974;-3.16694;-1.29101;-7.11737;-17.09388;-2.64166;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;SputnikLite;0.94468;0.93072;0.95583;0.959;0.87276;0.98679;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;165_195_days;SputnikV;-0.26275;-0.31513;-0.21246;0.37843;0.2091;0.51151;0.29791;-0.2003;0.58933;0.23861;-0.73005;0.66491
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;AllVaccines;0.02446;-0.02404;0.07067;0.42478;0.3051;0.52386;0.56365;0.30238;0.72707;0.63646;0.26642;0.81984
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;CoviVac;-4.24297;-6.20707;-2.81413;-1.6069;-9.4287;0.34834;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;EpiVacCorona;-1.86066;-3.06852;-1.01139;-3.36473;-9.49464;-0.8153;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;SputnikLite;0.92073;0.88266;0.94645;0.94006;0.76021;0.98502;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;165_195_days;SputnikV;-0.14284;-0.20119;-0.08733;0.34475;0.20224;0.4618;0.45769;0.13297;0.66079;0.54817;0.08828;0.77609
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;AllVaccines;0.12451;0.04036;0.20129;0.44914;0.29117;0.57191;0.6823;0.42378;0.82484;0.832;0.55064;0.93719
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;CoviVac;-2.12122;-8.67894;-0.00652;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;EpiVacCorona;-0.38717;-2.08827;0.37692;-1.2631;-8.05404;0.43433;-2.72036;-25.44555;0.47662;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;SputnikLite;0.97732;0.9093;0.99433;0.9445;0.60587;0.99218;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;165_195_days;SputnikV;-0.04038;-0.14157;0.05183;0.36249;0.17459;0.50762;0.64879;0.3445;0.81183;0.79543;0.45282;0.92352
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;AllVaccines;-0.04974;-0.24576;0.11544;0.18278;-0.10098;0.3934;0.52504;0.16128;0.73104;0.509;0.11067;0.72892
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;CoviVac;-9.84026;-75.96435;-0.52683;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;EpiVacCorona;-4.83087;-10.21179;-2.03244;-6.72134;-17.56664;-2.21109;-2.311;-22.52429;0.53398;-2.73308;-25.52591;0.47463
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;165_195_days;SputnikV;-0.14829;-0.37177;0.03877;0.144;-0.17442;0.37609;0.48491;0.06735;0.71552;0.47198;0.01576;0.71673
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;AllVaccines;-0.39223;-0.41783;-0.36709;0.10191;0.02122;0.17596;0.4778;0.34032;0.58663;0.62184;0.47182;0.72925
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;CoviVac;-3.53256;-4.34009;-2.84714;-0.9019;-4.06816;0.28628;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;EpiVacCorona;-2.41471;-2.84592;-2.03186;-4.09006;-6.42502;-2.48939;-4.8524;-11.28627;-1.78771;-2.75742;-10.6596;-0.21087
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;SputnikLite;0.20427;0.17874;0.22902;0.34179;0.24732;0.4244;0.58554;0.40963;0.70904;0.68001;0.47669;0.80434
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;21_45_days;SputnikV;-1.04769;-1.09408;-1.00232;-0.10753;-0.24366;0.01371;0.43417;0.20665;0.59645;0.60208;0.34924;0.75668
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;AllVaccines;0.00591;-0.04273;0.05229;0.39047;0.18914;0.54181;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;CoviVac;-2.15672;-4.01102;-0.98859;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;EpiVacCorona;-1.99471;-3.28391;-1.09349;-1.28837;-15.2575;0.67789;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;SputnikLite;0.55543;0.50952;0.59705;0.77386;0.56439;0.8826;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;21_45_days;SputnikV;-0.52323;-0.60904;-0.442;-0.0017;-0.3776;0.27163;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;AllVaccines;-0.46921;-0.52283;-0.41749;0.03201;-0.24772;0.24902;0.73129;-0.92842;0.96256;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;CoviVac;-3.325;-4.89687;-2.17213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;EpiVacCorona;-2.05487;-2.96092;-1.35608;-2.68585;-13.74992;0.07895;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;SputnikLite;0.26308;0.20911;0.31337;0.31864;-0.04797;0.55699;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;21_45_days;SputnikV;-1.09808;-1.18761;-1.01221;-0.2041;-0.65442;0.12364;0.46073;-2.87011;0.92486;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;AllVaccines;-0.4031;-0.46066;-0.34781;-0.11022;-0.43211;0.13931;0.42613;-0.54684;0.7871;0.12354;-2.59308;0.78621
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;CoviVac;-2.52233;-3.82159;-1.57318;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;EpiVacCorona;-2.06045;-2.95935;-1.36563;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;SputnikLite;0.21145;0.15354;0.26541;0.21013;-0.18252;0.4724;0.73363;-0.90183;0.96269;0.18662;-4.87572;0.8874
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;21_45_days;SputnikV;-1.06527;-1.16962;-0.96594;-0.53963;-1.12521;-0.11541;0.01465;-2.08584;0.68537;0.00879;-6.16036;0.86279
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;AllVaccines;-0.47244;-0.54344;-0.40471;0.08796;-0.17533;0.29226;0.4378;-0.18953;0.73429;0.80055;-0.42738;0.97213
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;CoviVac;-4.08844;-6.1967;-2.5978;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;EpiVacCorona;-2.38683;-3.55203;-1.51988;-1.89159;-10.57087;0.27739;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;SputnikLite;0.14907;0.07985;0.21308;0.30426;-0.01078;0.52111;0.59001;-0.27833;0.86851;0.65607;-1.46142;0.95194
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;21_45_days;SputnikV;-1.27722;-1.41701;-1.14551;-0.19974;-0.70219;0.15439;0.17443;-1.21398;0.69215;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;AllVaccines;-0.53049;-0.60508;-0.45936;0.14537;-0.0333;0.29314;0.23249;-0.18646;0.5035;0.45479;-0.10015;0.72981
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;CoviVac;-6.66948;-12.20999;-3.45277;-15.74219;-50.94189;-4.39643;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;EpiVacCorona;-3.49281;-5.05941;-2.33123;-8.89724;-17.41483;-4.31938;-17.93061;-49.60872;-6.08115;-7.88517;-62.27264;-0.24772
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;SputnikLite;-0.00664;-0.0825;0.0639;0.53708;0.35971;0.66532;0.58313;0.12166;0.80215;0.66415;-0.04707;0.89227
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;21_45_days;SputnikV;-1.23875;-1.38356;-1.10273;-0.24785;-0.60826;0.0318;0.02974;-0.81297;0.48073;0.27183;-0.95253;0.72844
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;AllVaccines;-0.5087;-0.6187;-0.40617;0.07875;-0.11824;0.24104;0.47254;0.16819;0.66553;0.63704;0.2983;0.81225
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;EpiVacCorona;-4.0898;-6.37484;-2.51277;-3.44572;-9.69062;-0.84877;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;SputnikLite;-0.23371;-0.35973;-0.11938;0.22169;-0.01682;0.40426;0.4925;0.07953;0.72019;0.79913;0.37508;0.93543
2022.01.B_13-10-2022;г. Санкт-Петербург;70-79;21_45_days;SputnikV;-0.80273;-0.9954;-0.62866;-0.06249;-0.41808;0.20393;0.41082;-0.18258;0.70646;0.3522;-0.44885;0.71036
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;AllVaccines;-0.88944;-1.11245;-0.68997;-0.17716;-0.45775;0.04942;0.4293;0.11211;0.63317;0.51872;0.19879;0.7109
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;CoviVac;-7.67218;-60.57124;-0.22146;-19.66576;-145.76376;-1.90994;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;EpiVacCorona;-3.27081;-6.52441;-1.42409;-4.93998;-11.47237;-1.82892;-4.46302;-15.96259;-0.75943;-3.10329;-15.42823;-0.02488
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;SputnikLite;-0.46566;-0.72168;-0.24772;0.02031;-0.32433;0.27527;0.56396;0.1599;0.77368;0.56304;0.12396;0.78205
2022.01.B_13-10-2022;г. Санкт-Петербург;80+;21_45_days;SputnikV;-1.3515;-1.74998;-1.01075;-0.23706;-0.71895;0.10974;0.4143;-0.1739;0.70778;0.58814;0.00843;0.82893
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;AllVaccines;0.44087;0.43107;0.45049;0.68453;0.65587;0.71081;0.7395;0.68177;0.78676;0.78421;0.71793;0.83491
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;CoviVac;-1.20714;-1.48531;-0.9601;0.03009;-0.93982;0.51505;0.46263;-2.81606;0.92433;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;EpiVacCorona;0.26238;0.15761;0.35412;-0.2195;-0.82005;0.18289;0.54994;-0.80035;0.88749;0.66267;-1.3958;0.9525
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;SputnikLite;0.34884;0.3307;0.36649;0.65581;0.60222;0.70217;0.73831;0.62929;0.81527;0.77967;0.64958;0.86146
2022.01.B_13-10-2022;г. Санкт-Петербург;18+;45_75_days;SputnikV;0.48503;0.47334;0.49646;0.70286;0.66744;0.7345;0.72855;0.6523;0.78808;0.77182;0.68276;0.83588
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;AllVaccines;0.66377;0.64772;0.6791;0.83769;0.77847;0.88107;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;CoviVac;-1.08695;-1.90721;-0.49813;-0.36667;-8.70938;0.80763;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;EpiVacCorona;0.55065;0.30341;0.71014;-0.03122;-3.12764;0.74237;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;SputnikLite;0.6216;0.58952;0.65117;0.826;0.69281;0.90144;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;20-29;45_75_days;SputnikV;0.66443;0.64478;0.683;0.84181;0.76676;0.89271;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;AllVaccines;0.4889;0.47052;0.50663;0.65786;0.56149;0.73305;0.90958;0.35111;0.9874;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;CoviVac;-0.71123;-1.19518;-0.33397;0.05159;-5.73691;0.86648;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;EpiVacCorona;0.22853;-0.01523;0.41377;-1.60593;-5.26937;-0.08318;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;SputnikLite;0.35769;0.31761;0.39542;0.6105;0.38773;0.75222;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;30-39;45_75_days;SputnikV;0.53531;0.51455;0.55518;0.69844;0.58727;0.77967;0.8684;0.05559;0.98166;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;AllVaccines;0.40683;0.38435;0.42848;0.65962;0.55323;0.74068;0.58368;0.15349;0.79525;0.17936;-1.05448;0.67221
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;CoviVac;-0.91727;-1.36895;-0.5517;0.27697;-4.13645;0.89822;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;EpiVacCorona;0.32903;0.10684;0.49594;0.07255;-2.71199;0.76827;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;SputnikLite;0.23084;0.18425;0.27477;0.61017;0.37941;0.75512;0.82395;-0.25694;0.97534;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;40-49;45_75_days;SputnikV;0.48891;0.46354;0.51309;0.6822;0.55116;0.77499;0.43824;-0.19683;0.73632;-0.27323;-2.18755;0.49142
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;AllVaccines;0.35215;0.32286;0.38016;0.65254;0.55224;0.73038;0.69092;0.41954;0.83542;0.84676;0.38012;0.96212
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;CoviVac;-1.14669;-1.73814;-0.68299;-0.86086;-4.77552;0.40044;-2.44014;-23.49943;0.51695;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;EpiVacCorona;0.26892;-0.02853;0.48035;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;SputnikLite;0.19297;0.13779;0.24462;0.58653;0.3863;0.72144;0.63428;0.01924;0.86363;0.53748;-0.87095;0.88566
2022.01.B_13-10-2022;г. Санкт-Петербург;50-59;45_75_days;SputnikV;0.44943;0.41534;0.48152;0.68592;0.55893;0.77635;0.7452;0.38335;0.89471;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;AllVaccines;0.30788;0.27635;0.33804;0.68139;0.61348;0.73737;0.68802;0.52235;0.79623;0.67901;0.42839;0.81974
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;CoviVac;-2.83011;-4.71533;-1.56674;-2.0169;-11.06888;0.24585;NULL;NULL;NULL;NULL;NULL;NULL
2022.01.B_13-10-2022;г. Санкт-Петербург;60-69;45_75_days;EpiVacCorona;0.01718;-0.34018;0.27925;-0.16177;-1.79337;0.51682;NULL;NULL;NULL;NULL;NULL;NULL
