region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Республика Крым;0.144544;0.14454;-0.16392;0.38710;0.039680;0.03968;-0.21833;0.25172;-0.001499;-0.00150;-0.20941;0.17740;0.365830;0.36583;-0.28842;0.73551;0.345670;0.34567;0.05574;0.56173;0.221519;0.22152;-0.08206;0.45560;1.000000;NULL;NULL;NULL;0.273905;0.27390;-0.74480;0.75494;0.393092;0.39309;-0.39954;0.79064;1.000000;NULL;NULL;NULL;-0.210159;NULL;NULL;NULL;0.028947;NULL;NULL;NULL
Республика Марий Эл;-0.013457;-0.01346;-0.96497;0.53507;0.205117;0.20512;-0.45825;0.60565;0.048411;0.04841;-0.50080;0.42716;0.549575;NULL;NULL;NULL;0.411198;NULL;NULL;NULL;0.371707;0.37171;-0.45143;0.78347;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Мордовия;-0.293516;-0.29352;-0.70452;0.03049;0.317366;0.31737;0.10072;0.48972;0.004036;0.00404;-0.21144;0.18687;0.554129;NULL;NULL;NULL;0.238221;0.23822;-0.17246;0.52254;0.193136;0.19314;-0.19442;0.47272;1.000000;NULL;NULL;NULL;0.437977;0.43798;-0.27153;0.79026;0.494795;0.49479;-0.10784;0.80813;1.000000;NULL;NULL;NULL;-0.053794;-0.05379;-1.84102;0.66474;0.000115;0.00011;-1.55240;0.67298
Республика Саха (Якутия);-0.109057;-0.10906;-0.30803;0.06540;0.036901;0.03690;-0.20566;0.23968;-0.068218;-0.06822;-0.22106;0.06926;0.327206;0.32721;-0.01562;0.57552;0.230460;0.23046;-0.07417;0.46454;0.247533;0.24753;0.02188;0.43160;0.448832;NULL;NULL;NULL;0.662848;NULL;NULL;NULL;0.594064;0.59406;0.14396;0.84237;0.251987;NULL;NULL;NULL;-0.441327;NULL;NULL;NULL;-0.209849;NULL;NULL;NULL
Республика Северная Осетия - Алания;-0.168982;-0.16898;-0.75313;0.25579;-1.277397;-1.27740;NULL;NULL;-0.400336;-0.40034;-0.94150;0.01876;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Татарстан;-0.018932;-0.01893;-0.14812;0.09909;0.195812;0.19581;0.05872;0.31732;0.056310;0.05631;-0.03831;0.14433;0.503836;0.50384;0.18038;0.72443;0.383632;0.38363;0.17111;0.55313;0.347806;0.34781;0.15597;0.50585;0.530416;NULL;NULL;NULL;0.914393;NULL;NULL;NULL;0.830872;NULL;NULL;NULL;-0.878334;NULL;NULL;NULL;0.732740;NULL;NULL;NULL;0.548991;NULL;NULL;NULL
Республика Тыва;0.763828;NULL;NULL;NULL;0.028419;0.02842;-1.67113;0.69389;0.461487;0.46149;-0.14293;0.78111;0.773668;NULL;NULL;NULL;0.050010;NULL;NULL;NULL;0.377230;0.37723;-0.52772;0.79207;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Республика Хакасия;0.159485;0.15949;-0.28212;0.47616;0.641424;0.64142;0.38183;0.81157;0.383808;0.38381;0.13551;0.57530;0.646329;NULL;NULL;NULL;0.752411;NULL;NULL;NULL;0.682065;0.68207;0.33684;0.87576;1.000000;NULL;NULL;NULL;0.711147;NULL;NULL;NULL;0.721807;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.458400;NULL;NULL;NULL;0.381794;NULL;NULL;NULL
Ростовская область;-0.182607;-0.18261;-0.40469;0.01254;0.040384;0.04038;-0.15068;0.20701;-0.112804;-0.11280;-0.26192;0.02293;0.385245;0.38525;-0.07495;0.68524;0.134263;0.13426;-0.16293;0.37175;0.117936;0.11794;-0.14822;0.33637;0.746465;NULL;NULL;NULL;0.495870;0.49587;0.06895;0.76153;0.485575;0.48557;0.07973;0.74560;0.200389;NULL;NULL;NULL;0.862765;NULL;NULL;NULL;0.735036;NULL;NULL;NULL
Рязанская область;0.121713;0.12171;-0.06826;0.28576;0.106817;0.10682;-0.07138;0.26156;0.076456;0.07646;-0.05584;0.19602;0.522499;NULL;NULL;NULL;0.257625;0.25763;-0.10407;0.52259;0.197915;0.19792;-0.15624;0.46505;1.000000;NULL;NULL;NULL;0.225168;0.22517;-0.68384;0.70423;0.163750;0.16375;-0.79779;0.67882;1.000000;NULL;NULL;NULL;0.242778;NULL;NULL;NULL;0.179831;NULL;NULL;NULL
Самарская область;-0.069864;-0.06986;-0.31750;0.14160;0.132048;0.13205;-0.04255;0.28340;-0.066334;-0.06633;-0.22450;0.07598;0.544868;0.54487;0.16277;0.78416;0.310171;0.31017;0.08543;0.49090;0.201753;0.20175;-0.03245;0.39449;0.287971;NULL;NULL;NULL;0.219255;0.21926;-0.37654;0.59586;0.004238;0.00424;-0.67891;0.45473;-0.780072;NULL;NULL;NULL;0.250431;0.25043;-0.54916;0.69054;-0.147824;-0.14782;-1.19836;0.46939
Саратовская область;0.003301;0.00330;-0.18111;0.16552;0.185278;0.18528;0.02834;0.32252;0.057119;0.05712;-0.06630;0.16962;0.502812;0.50281;0.18004;0.72354;0.430219;0.43022;0.22853;0.59069;0.390577;0.39058;0.20772;0.54100;0.544244;NULL;NULL;NULL;0.502685;0.50268;0.16004;0.73126;0.445243;0.44524;0.10883;0.67949;1.000000;NULL;NULL;NULL;0.578147;0.57815;0.05741;0.85196;0.571578;0.57158;0.04866;0.84914
Сахалинская область;0.346720;0.34672;-0.17568;0.67182;0.439913;0.43991;0.09763;0.67206;0.327890;0.32789;0.02098;0.55532;1.000000;NULL;NULL;NULL;0.539589;0.53959;0.11909;0.78703;0.605501;0.60550;0.26093;0.81508;1.000000;NULL;NULL;NULL;0.725614;NULL;NULL;NULL;0.689796;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Свердловская область;0.111049;0.11105;-0.01374;0.22402;0.218508;0.21851;0.08437;0.33719;0.137338;0.13734;0.04511;0.22272;0.577435;0.57744;0.34013;0.74695;0.462279;0.46228;0.28761;0.60329;0.444566;0.44457;0.29374;0.57060;0.682518;NULL;NULL;NULL;0.615388;0.61539;0.18893;0.85065;0.565572;0.56557;0.13150;0.81706;1.000000;NULL;NULL;NULL;0.917428;NULL;NULL;NULL;0.923798;NULL;NULL;NULL
Смоленская область;-0.053178;-0.05318;-0.40651;0.23039;0.032119;0.03212;-0.23329;0.25129;-0.122170;-0.12217;-0.35263;0.07753;0.358448;NULL;NULL;NULL;0.389925;0.38993;0.02276;0.64391;0.193679;0.19368;-0.24406;0.50676;-0.967427;NULL;NULL;NULL;0.282265;NULL;NULL;NULL;-0.128850;-0.12885;-1.62898;0.61264;1.000000;NULL;NULL;NULL;0.683352;NULL;NULL;NULL;0.572868;NULL;NULL;NULL
Ставропольский край;-0.397982;-0.39798;-0.74589;-0.10482;-0.182491;-0.18249;-0.44977;0.04546;-0.378570;-0.37857;-0.60365;-0.17823;0.118831;0.11883;-0.44237;0.50225;0.153210;0.15321;-0.17411;0.40764;0.027513;0.02751;-0.28145;0.27803;-0.480363;NULL;NULL;NULL;0.498138;NULL;NULL;NULL;0.181801;0.18180;-0.65063;0.65732;0.013091;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.793412;NULL;NULL;NULL
Тамбовская область;-0.316277;-0.31628;-0.61856;-0.06052;0.076819;0.07682;-0.12838;0.25214;-0.107820;-0.10782;-0.28034;0.04607;0.011360;0.01136;-0.90642;0.54492;0.193932;0.19393;-0.18648;0.47401;0.122120;0.12212;-0.23035;0.39216;1.000000;NULL;NULL;NULL;0.393727;NULL;NULL;NULL;0.461945;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.416181;NULL;NULL;NULL;0.424837;NULL;NULL;NULL
Тверская область;-0.034980;-0.03498;-0.33533;0.21229;0.302657;0.30266;0.12912;0.44889;0.078245;0.07824;-0.09132;0.22739;0.412702;0.41270;-0.23184;0.77124;0.775303;0.77530;0.60895;0.88459;0.638218;0.63822;0.42999;0.78631;-0.722741;NULL;NULL;NULL;0.916561;NULL;NULL;NULL;0.695585;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Томская область;0.101858;0.10186;-0.12472;0.29210;0.335677;0.33568;0.14982;0.48846;0.160481;0.16048;0.00749;0.29479;0.567698;0.56770;0.25674;0.77241;0.541117;0.54112;0.34015;0.69254;0.465956;0.46596;0.27519;0.61710;0.472723;NULL;NULL;NULL;0.837626;NULL;NULL;NULL;0.695610;0.69561;0.36378;0.88120;0.472723;NULL;NULL;NULL;0.902275;NULL;NULL;NULL;0.788438;NULL;NULL;NULL
Тульская область;0.082490;0.08249;-0.09516;0.23771;0.002228;0.00223;-0.21882;0.19129;0.038975;0.03898;-0.09811;0.16277;0.113937;0.11394;-0.63013;0.56971;0.288729;0.28873;-0.03329;0.52976;0.201764;0.20176;-0.10265;0.43901;0.069633;NULL;NULL;NULL;0.326470;0.32647;-0.31561;0.70134;0.223911;0.22391;-0.38566;0.60809;0.379756;NULL;NULL;NULL;0.281294;0.28129;-0.65455;0.75185;0.251047;0.25105;-0.60831;0.71217
Тюменская область;0.048193;0.04819;-0.21632;0.26520;0.236834;0.23683;0.04522;0.39581;0.046192;0.04619;-0.12624;0.19678;0.587183;0.58718;0.12234;0.84044;0.398369;0.39837;0.13818;0.59206;0.290642;0.29064;0.01733;0.50109;0.711028;NULL;NULL;NULL;0.556125;0.55612;0.17171;0.78640;0.443777;0.44378;-0.00298;0.72094;1.000000;NULL;NULL;NULL;0.586495;NULL;NULL;NULL;0.489746;NULL;NULL;NULL
Удмуртская Республика;-0.058121;-0.05812;-0.47540;0.26573;0.172133;0.17213;-0.09364;0.38565;-0.061175;-0.06118;-0.31587;0.15486;-0.161725;-0.16172;-1.12378;0.43353;0.339809;0.33981;0.01874;0.57525;-0.000068;-0.00007;-0.40002;0.30820;1.000000;NULL;NULL;NULL;0.851651;NULL;NULL;NULL;0.809511;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ульяновская область;-0.028553;-0.02855;-0.33996;0.22608;0.332657;0.33266;0.14975;0.48470;0.113341;0.11334;-0.06186;0.26625;0.674155;0.67416;0.28518;0.88449;0.491788;0.49179;0.22519;0.68468;0.464687;0.46469;0.21991;0.64915;1.000000;NULL;NULL;NULL;0.267002;0.26700;-0.50733;0.69649;0.281361;0.28136;-0.45226;0.69933;1.000000;NULL;NULL;NULL;0.199245;0.19925;-0.86921;0.72556;0.148366;0.14837;-0.95153;0.70522
Хабаровский край;0.233005;0.23301;0.05676;0.38387;0.101480;0.10148;-0.12654;0.29253;0.148482;0.14848;0.00728;0.27420;0.570328;0.57033;0.27904;0.76676;0.305532;0.30553;0.02263;0.52253;0.353102;0.35310;0.13731;0.52673;0.551736;NULL;NULL;NULL;-0.647364;-0.64736;NULL;NULL;-0.360850;-0.36085;-1.75884;0.41006;-1.390740;NULL;NULL;NULL;-0.476210;NULL;NULL;NULL;-0.895470;NULL;NULL;NULL
Ханты-Мансийский автономный округ - Югра;-0.050956;-0.05096;-0.29599;0.15608;0.128974;0.12897;-0.20070;0.38328;-0.006069;-0.00607;-0.20051;0.16275;0.388909;0.38891;-0.25251;0.74647;0.444841;0.44484;0.02749;0.71139;0.391736;0.39174;0.04486;0.63483;0.399821;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.777427;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.532227;NULL;NULL;NULL;0.610498;NULL;NULL;NULL
Челябинская область;0.106334;0.10633;-0.01448;0.21604;0.101717;0.10172;-0.03032;0.22034;0.076818;0.07682;-0.01359;0.16099;0.738884;0.73888;0.55601;0.86150;0.235953;0.23595;0.04191;0.39870;0.329086;0.32909;0.17428;0.46142;1.000000;NULL;NULL;NULL;0.404182;0.40418;-0.06428;0.69921;0.507956;0.50796;0.13217;0.74951;1.000000;NULL;NULL;NULL;0.117187;0.11719;-0.57009;0.54566;0.243898;0.24390;-0.32331;0.60668
Чеченская Республика;-3.480431;-3.48043;NULL;NULL;-4.244696;-4.24470;NULL;NULL;-3.562348;-3.56235;NULL;NULL;-2.125335;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-1.387629;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Чувашская Республика;-0.338107;-0.33811;-0.78548;0.01857;0.046852;0.04685;-0.21056;0.25939;-0.264397;-0.26440;-0.52196;-0.04181;0.381497;0.38150;-0.11501;0.69566;0.087731;0.08773;-0.22723;0.33598;-0.050566;-0.05057;-0.36991;0.20903;0.204782;NULL;NULL;NULL;0.267112;0.26711;-0.36236;0.64645;0.025746;0.02575;-0.71273;0.49471;-1.783263;NULL;NULL;NULL;0.681573;NULL;NULL;NULL;0.220597;NULL;NULL;NULL
Чукотский автономный округ;0.605277;NULL;NULL;NULL;-0.030495;NULL;NULL;NULL;0.541480;0.54148;-0.09295;0.84459;1.000000;NULL;NULL;NULL;-2.091485;NULL;NULL;NULL;0.587332;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ямало-Ненецкий автономный округ;0.483376;0.48338;0.22572;0.67094;-0.445080;-0.44508;NULL;NULL;0.381504;0.38150;0.11639;0.58151;0.515665;0.51567;-0.11688;0.83292;-2.287557;-2.28756;NULL;NULL;0.044424;0.04442;-0.73243;0.51439;1.000000;NULL;NULL;NULL;-3.696510;NULL;NULL;NULL;0.203686;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ярославская область;0.010376;0.01038;-0.21367;0.20191;-0.018339;-0.01834;-0.24182;0.17271;-0.045527;-0.04553;-0.20630;0.09842;0.408253;0.40825;-0.18958;0.75164;0.402656;0.40266;0.12823;0.60766;0.330757;0.33076;0.06216;0.53831;1.000000;NULL;NULL;NULL;0.735602;NULL;NULL;NULL;0.732631;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.868876;NULL;NULL;NULL;0.869044;NULL;NULL;NULL
РФ;0.010978;0.01098;-0.01301;0.03454;0.086455;0.08645;0.06424;0.10826;-0.008338;-0.00834;-0.02558;0.00869;0.405718;0.40572;0.36037;0.44872;0.305890;0.30589;0.27652;0.33436;0.229238;0.22924;0.20092;0.25681;0.623525;0.62352;0.53215;0.70163;0.515808;0.51581;0.46801;0.56042;0.447122;0.44712;0.39713;0.49407;0.561115;0.56111;0.40029;0.68886;0.562110;0.56211;0.50135;0.61736;0.468850;0.46885;0.40081;0.53117
