region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Республика Карелия;0.196636;0.19664;0.17210;0.22057;0.194972;0.19497;0.15904;0.22955;0.204573;0.20457;0.18469;0.22405;0.410446;0.41045;0.29268;0.51221;0.665146;0.66515;0.62066;0.70548;0.534353;0.53435;0.48367;0.58108;0.381769;0.38177;-0.40446;0.76981;0.794557;0.79456;0.69552;0.86754;0.697582;0.69758;0.56765;0.79596;0.883522;NULL;NULL;NULL;0.806898;0.80690;0.72494;0.86935;0.754574;0.75457;0.65258;0.83274
Республика Коми;0.134557;0.13456;0.11020;0.15838;0.125653;0.12565;0.08352;0.16620;0.134436;0.13444;0.11348;0.15499;0.437263;0.43726;0.34957;0.51566;0.502544;0.50254;0.44220;0.55780;0.459619;0.45962;0.40861;0.50721;0.609431;0.60943;0.26372;0.81764;0.745160;0.74516;0.64079;0.82574;0.707483;0.70748;0.60284;0.79062;0.314335;0.31434;-0.64765;0.76858;0.749464;0.74946;0.61915;0.84422;0.694972;0.69497;0.55361;0.80073
Республика Крым;-0.092089;-0.09209;-0.14233;-0.04361;0.162981;0.16298;0.11441;0.20936;0.034318;0.03432;-0.00026;0.06793;0.371497;0.37150;0.22847;0.49380;0.583234;0.58323;0.53020;0.63165;0.455037;0.45504;0.39537;0.51019;0.584241;0.58424;0.06175;0.85489;0.818158;0.81816;0.73891;0.87869;0.745866;0.74587;0.64471;0.82472;0.095725;NULL;NULL;NULL;0.882936;0.88294;0.79666;0.93979;0.811511;0.81151;0.69030;0.89492
Республика Марий Эл;0.002764;0.00276;-0.05918;0.06138;0.263999;0.26400;0.20759;0.31715;0.201546;0.20155;0.16406;0.23758;0.691944;0.69194;0.57528;0.78220;0.628837;0.62884;0.54217;0.70270;0.725077;0.72508;0.67193;0.77151;0.742227;NULL;NULL;NULL;0.850674;0.85067;0.72537;0.92917;0.874094;0.87409;0.78848;0.93171;1.000000;NULL;NULL;NULL;0.878630;NULL;NULL;NULL;0.926824;NULL;NULL;NULL
Республика Мордовия;-0.647421;-0.64742;-0.73605;-0.56306;0.141574;0.14157;0.07530;0.20358;-0.327323;-0.32732;-0.38530;-0.27160;0.237811;0.23781;0.03541;0.40368;0.625436;0.62544;0.55496;0.68682;0.470079;0.47008;0.39080;0.54089;0.720802;NULL;NULL;NULL;0.706910;0.70691;0.54927;0.81843;0.646963;0.64696;0.46723;0.77630;0.762682;NULL;NULL;NULL;0.715791;0.71579;0.53832;0.83576;0.657207;0.65721;0.45116;0.79839
Республика Саха (Якутия);0.001043;0.00104;-0.02635;0.02780;-0.003547;-0.00355;-0.05470;0.04553;0.008424;0.00842;-0.01541;0.03178;0.414910;0.41491;0.33562;0.48646;0.337315;0.33732;0.26149;0.40688;0.426455;0.42645;0.37700;0.47275;0.545256;0.54526;0.26627;0.73402;0.579366;0.57937;0.45257;0.68279;0.629340;0.62934;0.53226;0.71041;0.352334;NULL;NULL;NULL;0.635172;0.63517;0.38740;0.79965;0.666221;0.66622;0.46243;0.80593
Республика Северная Осетия - Алания;-0.240935;-0.24094;-0.36444;-0.12635;-0.228404;-0.22840;-0.40384;-0.06960;-0.130617;-0.13062;-0.22133;-0.04512;-0.006996;-0.00700;-0.56321;0.38347;0.558801;0.55880;0.31530;0.73459;0.533312;0.53331;0.36380;0.66800;-1.949060;NULL;NULL;NULL;0.798118;NULL;NULL;NULL;0.758154;NULL;NULL;NULL;-0.474530;NULL;NULL;NULL;0.870890;NULL;NULL;NULL;0.846831;NULL;NULL;NULL
Республика Татарстан;0.172790;0.17279;0.14468;0.20018;0.231762;0.23176;0.19555;0.26672;0.195419;0.19542;0.17334;0.21704;0.486350;0.48635;0.40362;0.56030;0.563622;0.56362;0.50973;0.61309;0.546203;0.54620;0.50236;0.58717;0.662764;0.66276;0.32434;0.85817;0.817330;0.81733;0.73734;0.87864;0.804837;0.80484;0.72951;0.86418;0.671195;NULL;NULL;NULL;0.841016;0.84102;0.75363;0.90426;0.834388;0.83439;0.75089;0.89621
Республика Тыва;0.051513;0.05151;0.00079;0.09986;0.262916;0.26292;0.18738;0.33204;0.093461;0.09346;0.05081;0.13435;0.302011;0.30201;0.17945;0.40829;0.422311;0.42231;0.31355;0.51579;0.328104;0.32810;0.24369;0.40420;0.449390;0.44939;-0.00864;0.71821;0.660819;0.66082;0.50090;0.77675;0.575935;0.57594;0.41137;0.70102;0.608220;NULL;NULL;NULL;0.703531;NULL;NULL;NULL;0.652590;0.65259;0.15273;0.88365
Республика Хакасия;0.005062;0.00506;-0.03999;0.04855;0.389495;0.38950;0.34321;0.43322;0.139020;0.13902;0.10576;0.17130;0.477024;0.47702;0.33980;0.59188;0.717737;0.71774;0.66034;0.76779;0.614042;0.61404;0.55342;0.66844;0.622190;0.62219;0.23822;0.84171;0.828979;0.82898;0.73650;0.89590;0.767276;0.76728;0.66161;0.84721;1.000000;NULL;NULL;NULL;0.809087;0.80909;0.66598;0.90229;0.788161;0.78816;0.63005;0.89145
Ростовская область;-0.189686;-0.18969;-0.21820;-0.16169;-0.015311;-0.01531;-0.05052;0.01899;-0.128613;-0.12861;-0.15080;-0.10676;0.264572;0.26457;0.14807;0.36894;0.478373;0.47837;0.42701;0.52634;0.401584;0.40158;0.35211;0.44827;0.532201;0.53220;0.30832;0.69898;0.639249;0.63925;0.56189;0.70643;0.600563;0.60056;0.52396;0.66802;0.827653;NULL;NULL;NULL;0.847065;0.84707;0.77256;0.90286;0.834973;0.83497;0.75845;0.89299
Рязанская область;-0.027552;-0.02755;-0.07064;0.01418;0.106793;0.10679;0.05799;0.15356;0.033650;0.03365;0.00168;0.06481;0.578407;0.57841;0.38805;0.72194;0.697372;0.69737;0.62456;0.75947;0.636501;0.63650;0.56115;0.70209;0.678643;NULL;NULL;NULL;0.835616;0.83562;0.71408;0.91553;0.794564;0.79456;0.65678;0.88815;0.723276;NULL;NULL;NULL;0.886357;0.88636;0.78571;0.94849;0.857775;0.85777;0.74034;0.93222
Самарская область;0.112539;0.11254;0.09500;0.12980;0.151077;0.15108;0.12625;0.17533;0.125950;0.12595;0.11167;0.14004;0.437737;0.43774;0.36566;0.50342;0.558373;0.55837;0.52121;0.59333;0.511440;0.51144;0.47742;0.54377;0.666917;0.66692;0.44482;0.81615;0.800149;0.80015;0.74725;0.84471;0.776014;0.77601;0.72223;0.82197;0.790748;0.79075;0.53462;0.92638;0.813684;0.81368;0.75439;0.86211;0.802870;0.80287;0.74338;0.85192
Саратовская область;-0.179971;-0.17997;-0.21070;-0.14986;0.076760;0.07676;0.03813;0.11417;-0.093852;-0.09385;-0.11795;-0.07016;0.518940;0.51894;0.43675;0.59207;0.525349;0.52535;0.46586;0.57985;0.506945;0.50695;0.45781;0.55276;0.573683;0.57368;0.32225;0.74982;0.758594;0.75859;0.67830;0.82367;0.711104;0.71110;0.63018;0.77867;0.740578;NULL;NULL;NULL;0.854431;0.85443;0.77185;0.91369;0.834076;0.83408;0.74822;0.89725
Сахалинская область;0.361383;0.36138;0.31809;0.40258;0.386820;0.38682;0.33276;0.43735;0.363642;0.36364;0.32984;0.39613;0.661258;0.66126;0.51523;0.77280;0.712247;0.71225;0.64894;0.76677;0.626731;0.62673;0.55525;0.68948;0.787521;NULL;NULL;NULL;0.870332;0.87033;0.75361;0.94151;0.816629;0.81663;0.66305;0.91298;0.628163;NULL;NULL;NULL;0.924665;NULL;NULL;NULL;0.876959;0.87696;0.73061;0.95634
Свердловская область;0.112134;0.11213;0.09970;0.12443;0.096422;0.09642;0.07529;0.11717;0.103413;0.10341;0.09266;0.11406;0.590376;0.59038;0.55098;0.62711;0.638967;0.63897;0.61050;0.66588;0.641351;0.64135;0.61970;0.66208;0.776696;0.77670;0.62967;0.87631;0.846731;0.84673;0.79538;0.88835;0.848494;0.84849;0.80472;0.88490;0.873588;0.87359;0.73796;0.95043;0.871361;0.87136;0.82846;0.90620;0.883790;0.88379;0.84764;0.91352
Смоленская область;-0.048850;-0.04885;-0.09217;-0.00688;0.113570;0.11357;0.06162;0.16320;0.020346;0.02035;-0.01253;0.05238;0.332350;0.33235;0.15455;0.48080;0.633662;0.63366;0.56009;0.69785;0.496803;0.49680;0.41790;0.56758;0.592656;NULL;NULL;NULL;0.819295;0.81929;0.68511;0.90726;0.747003;0.74700;0.59002;0.85607;-0.008661;NULL;NULL;NULL;0.806170;0.80617;0.65329;0.90414;0.690782;0.69078;0.48910;0.82828
Ставропольский край;-0.580375;-0.58038;-0.63006;-0.53192;0.032505;0.03251;-0.00954;0.07317;-0.340557;-0.34056;-0.37454;-0.30725;0.155138;0.15514;0.00097;0.29073;0.547454;0.54745;0.49229;0.59812;0.395297;0.39530;0.33492;0.45155;0.254018;0.25402;-0.46481;0.67028;0.697565;0.69756;0.59071;0.78295;0.604534;0.60453;0.47748;0.70787;0.827217;NULL;NULL;NULL;0.693754;0.69375;0.56720;0.79151;0.644822;0.64482;0.50091;0.75654
Тамбовская область;-0.051039;-0.05104;-0.08048;-0.02230;0.108198;0.10820;0.06693;0.14795;-0.009127;-0.00913;-0.03316;0.01442;0.440235;0.44023;0.31197;0.54874;0.527437;0.52744;0.45830;0.58965;0.542699;0.54270;0.48739;0.59330;0.654397;0.65440;0.28573;0.85732;0.773723;0.77372;0.66224;0.85603;0.778366;0.77837;0.68391;0.85055;0.915363;NULL;NULL;NULL;0.769009;0.76901;0.65508;0.85307;0.808105;0.80810;0.71598;0.87661
Тверская область;0.088931;0.08893;0.05764;0.11944;0.237138;0.23714;0.20121;0.27178;0.173413;0.17341;0.15063;0.19572;0.550407;0.55041;0.42665;0.65384;0.729519;0.72952;0.68711;0.76764;0.615880;0.61588;0.56441;0.66285;0.777656;NULL;NULL;NULL;0.832035;0.83203;0.74651;0.89500;0.762723;0.76272;0.64816;0.84827;0.843219;NULL;NULL;NULL;0.859257;0.85926;0.77880;0.91672;0.801586;0.80159;0.69197;0.88067
Томская область;-0.065762;-0.06576;-0.09771;-0.03456;0.107581;0.10758;0.06840;0.14538;-0.004081;-0.00408;-0.02879;0.02015;0.539356;0.53936;0.45434;0.61429;0.600520;0.60052;0.55213;0.64486;0.500005;0.50000;0.45014;0.54643;0.793767;NULL;NULL;NULL;0.831769;0.83177;0.75846;0.88777;0.771634;0.77163;0.67948;0.84332;1.000000;NULL;NULL;NULL;0.869885;0.86989;0.78954;0.92588;0.835124;0.83512;0.73371;0.90598
Тульская область;0.102000;0.10200;0.07179;0.13145;0.207622;0.20762;0.17063;0.24333;0.141868;0.14187;0.11854;0.16472;0.507720;0.50772;0.37976;0.61536;0.688922;0.68892;0.63778;0.73471;0.624955;0.62495;0.57379;0.67158;0.710431;0.71043;0.39616;0.88683;0.872251;0.87225;0.80819;0.91983;0.840896;0.84090;0.77153;0.89419;0.658952;NULL;NULL;NULL;0.945955;0.94596;0.89488;0.97686;0.920458;0.92046;0.85964;0.96031
Тюменская область;0.246279;0.24628;0.22983;0.26243;0.341320;0.34132;0.31949;0.36255;0.273398;0.27340;0.26020;0.28640;0.468112;0.46811;0.39082;0.53739;0.664931;0.66493;0.63284;0.69481;0.574629;0.57463;0.54104;0.60627;0.646264;0.64626;0.42632;0.79534;0.778025;0.77803;0.72319;0.82436;0.726739;0.72674;0.66548;0.77923;0.491005;0.49100;-0.15631;0.81048;0.831858;0.83186;0.76468;0.88389;0.780966;0.78097;0.70062;0.84428
Удмуртская Республика;0.005284;0.00528;-0.01995;0.03001;0.148461;0.14846;0.11425;0.18160;0.050555;0.05056;0.03026;0.07051;0.447725;0.44773;0.34306;0.53928;0.590677;0.59068;0.53642;0.64010;0.539419;0.53942;0.49017;0.58504;0.695810;0.69581;0.35674;0.88207;0.846739;0.84674;0.77105;0.90298;0.822455;0.82246;0.74571;0.88133;0.820021;NULL;NULL;NULL;0.945568;0.94557;0.88193;0.98058;0.935978;0.93598;0.86907;0.97469
Ульяновская область;-0.172679;-0.17268;-0.21082;-0.13552;0.197269;0.19727;0.15877;0.23434;-0.022468;-0.02247;-0.04987;0.00436;0.488887;0.48889;0.35349;0.60216;0.643544;0.64354;0.58368;0.69684;0.559007;0.55901;0.49760;0.61472;0.253963;0.25396;-0.49115;0.67380;0.791664;0.79166;0.68731;0.86858;0.695456;0.69546;0.56647;0.79435;0.575842;NULL;NULL;NULL;0.818675;0.81867;0.70597;0.89689;0.762146;0.76215;0.62880;0.85750
Хабаровский край;0.069589;0.06959;0.03812;0.10025;0.195849;0.19585;0.15150;0.23838;0.106764;0.10676;0.08112;0.13185;0.411215;0.41121;0.30650;0.50376;0.540108;0.54011;0.47943;0.59543;0.466549;0.46655;0.41085;0.51827;0.835275;NULL;NULL;NULL;0.765149;0.76515;0.62944;0.86143;0.753072;0.75307;0.61966;0.84965;0.805624;NULL;NULL;NULL;0.792430;0.79243;0.64596;0.89013;0.770664;0.77066;0.61646;0.87522
Ханты-Мансийский автономный округ - Югра;0.055646;0.05565;0.03192;0.07889;0.100919;0.10092;0.05946;0.14088;0.065928;0.06593;0.04539;0.08611;0.636417;0.63642;0.56022;0.70246;0.568493;0.56849;0.50904;0.62241;0.588140;0.58814;0.54147;0.63120;0.695812;0.69581;0.31108;0.89403;0.774507;0.77451;0.66119;0.85787;0.759995;0.75999;0.65244;0.84142;0.868591;NULL;NULL;NULL;0.844043;0.84404;0.72831;0.91995;0.844229;0.84423;0.73456;0.91750
Челябинская область;0.028938;0.02894;0.00942;0.04815;0.067825;0.06782;0.03684;0.09801;0.037459;0.03746;0.02095;0.05374;0.518040;0.51804;0.45060;0.57910;0.573525;0.57352;0.52985;0.61416;0.568766;0.56877;0.53356;0.60198;0.730612;0.73061;0.51406;0.86750;0.690657;0.69066;0.59883;0.76635;0.710640;0.71064;0.63203;0.77644;0.742324;0.74232;0.42297;0.90968;0.752308;0.75231;0.66939;0.81932;0.763640;0.76364;0.68894;0.82466
Чеченская Республика;-1.412308;-1.41231;-1.67365;-1.17088;-0.031617;-0.03162;-0.37017;0.24356;-1.048116;-1.04812;-1.25518;-0.85558;-2.493350;-2.49335;NULL;NULL;0.292673;NULL;NULL;NULL;-0.984369;-0.98437;-1.88893;-0.30976;-3.158750;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.383862;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Чувашская Республика;-0.110776;-0.11078;-0.17462;-0.04975;0.246229;0.24623;0.18881;0.30042;0.031800;0.03180;-0.01227;0.07433;0.354146;0.35415;0.16966;0.50585;0.713358;0.71336;0.65370;0.76527;0.608697;0.60870;0.54464;0.66595;0.520724;0.52072;-0.09827;0.83410;0.859120;0.85912;0.77270;0.91961;0.811097;0.81110;0.71243;0.88329;0.698741;NULL;NULL;NULL;0.929163;NULL;NULL;NULL;0.907086;0.90709;0.79764;0.96693
Чукотский автономный округ;0.444949;0.44495;0.37908;0.50460;-0.182922;-0.18292;-0.59860;0.13024;0.379070;0.37907;0.31029;0.44171;0.619049;0.61905;0.19162;0.83928;0.584592;NULL;NULL;NULL;0.629610;0.62961;0.30023;0.81969;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ямало-Ненецкий автономный округ;0.288484;0.28848;0.26782;0.30866;-0.024357;-0.02436;-0.10542;0.05178;0.249733;0.24973;0.22934;0.26968;0.450918;0.45092;0.34010;0.54639;0.121808;0.12181;-0.05549;0.27443;0.405404;0.40540;0.32239;0.48009;0.516375;0.51637;0.08361;0.76953;0.668317;0.66832;0.33011;0.86118;0.660339;0.66034;0.45201;0.80276;0.573805;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.848901;NULL;NULL;NULL
Ярославская область;0.106265;0.10626;0.08071;0.13124;0.228729;0.22873;0.19250;0.26366;0.141497;0.14150;0.12062;0.16198;0.658512;0.65851;0.56446;0.73682;0.687283;0.68728;0.63872;0.73095;0.686654;0.68665;0.64497;0.72468;0.769581;0.76958;0.48488;0.91916;0.868065;0.86806;0.80324;0.91637;0.860344;0.86034;0.79910;0.90725;0.825366;NULL;NULL;NULL;0.915310;0.91531;0.85371;0.95628;0.914027;0.91403;0.85458;0.95424
РФ;-0.024199;-0.02420;-0.02745;-0.02095;0.100597;0.10060;0.09632;0.10485;0.018385;0.01838;0.01579;0.02097;0.388669;0.38867;0.37656;0.40060;0.571035;0.57104;0.56505;0.57696;0.483955;0.48396;0.47808;0.48978;0.620963;0.62096;0.59224;0.64820;0.770521;0.77052;0.76217;0.77866;0.723255;0.72326;0.71422;0.73209;0.710435;0.71043;0.66614;0.75040;0.831486;0.83149;0.82287;0.83981;0.800872;0.80087;0.79126;0.81017
