region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Республика Марий Эл;-0.267054;-0.26705;-1.79870;0.55254;0.398055;NULL;NULL;NULL;0.031488;0.03149;-0.83661;0.56258;1.000000;NULL;NULL;NULL;0.119377;NULL;NULL;NULL;0.113812;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Мордовия;-0.261458;-0.26146;-0.83852;0.16576;0.257294;0.25729;-0.08418;0.50942;-0.056617;-0.05662;-0.38439;0.20817;0.661898;NULL;NULL;NULL;0.391216;0.39122;-0.25819;0.74867;0.304611;0.30461;-0.35831;0.69164;1.000000;NULL;NULL;NULL;-0.669808;NULL;NULL;NULL;-0.106301;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1.087260;NULL;NULL;NULL;-2.042327;NULL;NULL;NULL
Республика Саха (Якутия);-0.116286;-0.11629;-0.30269;0.05016;0.221292;0.22129;-0.02386;0.42188;-0.015686;-0.01569;-0.16288;0.11771;0.058726;0.05873;-0.53224;0.46622;0.449342;0.44934;0.04311;0.71688;0.273886;0.27389;-0.05426;0.52275;0.104743;NULL;NULL;NULL;0.570455;NULL;NULL;NULL;0.417166;NULL;NULL;NULL;-5.714424;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.031168;NULL;NULL;NULL
Республика Северная Осетия - Алания;-0.181436;-0.18144;-0.97921;0.35798;-0.225267;-0.22527;-1.44201;0.48307;-0.203417;-0.20342;-0.83690;0.25800;1.000000;NULL;NULL;NULL;-1.675583;NULL;NULL;NULL;-0.217575;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-5.243026;NULL;NULL;NULL;-5.899592;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-8.364539;NULL;NULL;NULL;-9.349387;NULL;NULL;NULL
Республика Татарстан;0.016996;0.01700;-0.18284;0.19186;0.417940;0.41794;0.19417;0.59458;0.149373;0.14937;-0.00039;0.28272;-0.358382;-0.35838;-1.12872;0.18863;0.587308;0.58731;0.22306;0.81276;0.172808;0.17281;-0.19962;0.45583;1.000000;NULL;NULL;NULL;0.484135;NULL;NULL;NULL;0.540831;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.031730;NULL;NULL;NULL;0.056153;NULL;NULL;NULL
Республика Тыва;-0.098394;-0.09839;-1.16657;0.51585;0.307460;NULL;NULL;NULL;-0.003650;-0.00365;-0.84646;0.51261;0.620792;NULL;NULL;NULL;0.342087;NULL;NULL;NULL;0.501413;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Республика Хакасия;-0.335574;-0.33557;-1.20843;0.25872;-0.176799;-0.17680;-1.18852;0.44580;-0.297985;-0.29798;-0.93508;0.17337;-0.167905;NULL;NULL;NULL;0.235583;NULL;NULL;NULL;0.009268;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ростовская область;0.127086;0.12709;-0.01680;0.25569;0.312390;0.31239;0.17873;0.42945;0.185173;0.18517;0.08453;0.27755;0.257805;0.25780;-0.19239;0.57123;0.300283;0.30028;0.04731;0.50029;0.181059;0.18106;-0.06412;0.38247;1.000000;NULL;NULL;NULL;0.234283;0.23428;-0.30719;0.58923;0.182516;0.18252;-0.38655;0.55951;1.000000;NULL;NULL;NULL;0.299384;NULL;NULL;NULL;0.173533;NULL;NULL;NULL
Рязанская область;0.057789;0.05779;-0.26646;0.31913;0.116648;0.11665;-0.31785;0.44024;0.084427;0.08443;-0.16533;0.29431;-0.656347;NULL;NULL;NULL;0.188192;NULL;NULL;NULL;-0.044506;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Самарская область;-0.301787;-0.30179;-0.55768;-0.07742;0.105563;0.10556;-0.09233;0.27603;-0.155232;-0.15523;-0.32151;-0.00456;0.159044;0.15904;-0.54610;0.60105;0.167382;0.16738;-0.20261;0.44708;-0.029646;-0.02965;-0.41682;0.27533;1.000000;NULL;NULL;NULL;-0.244845;-0.24485;-1.56292;0.48490;-0.229504;-0.22950;-1.47904;0.48489;1.000000;NULL;NULL;NULL;-0.088351;NULL;NULL;NULL;-0.096585;NULL;NULL;NULL
Саратовская область;-0.271533;-0.27153;-0.63622;0.03135;0.087594;0.08759;-0.21942;0.33514;-0.139294;-0.13929;-0.38104;0.07075;-0.189511;-0.18951;-1.37009;0.49807;0.389767;0.38977;-0.12133;0.71040;0.121338;0.12134;-0.40363;0.49033;-2.058742;NULL;NULL;NULL;0.639672;NULL;NULL;NULL;-0.218522;NULL;NULL;NULL;-0.668405;NULL;NULL;NULL;0.299363;NULL;NULL;NULL;-0.113477;NULL;NULL;NULL
Сахалинская область;0.001562;0.00156;-0.97831;0.57729;1.000000;NULL;NULL;NULL;0.263449;0.26345;-0.44898;0.68681;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Свердловская область;0.087885;0.08788;-0.05820;0.21906;0.114075;0.11408;-0.06054;0.26682;0.083082;0.08308;-0.02884;0.18602;0.532926;0.53293;0.17011;0.76798;0.409737;0.40974;0.13493;0.61616;0.384738;0.38474;0.14975;0.57000;1.000000;NULL;NULL;NULL;0.302582;NULL;NULL;NULL;0.389891;NULL;NULL;NULL;-0.340502;NULL;NULL;NULL;0.136530;NULL;NULL;NULL;-0.134178;-0.13418;-1.57378;0.60532
Смоленская область;-0.217766;-0.21777;-0.81064;0.22289;0.375181;0.37518;-0.11278;0.69010;0.031233;0.03123;-0.35138;0.33065;-0.735719;NULL;NULL;NULL;0.539906;NULL;NULL;NULL;0.181974;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ставропольский край;-0.234309;-0.23431;-0.57666;0.05207;0.098391;0.09839;-0.19250;0.33521;-0.127901;-0.12790;-0.35878;0.07387;0.481187;0.48119;-0.13061;0.81541;0.648165;0.64817;0.31196;0.84986;0.541022;0.54102;0.22398;0.75561;1.000000;NULL;NULL;NULL;-0.121232;NULL;NULL;NULL;-0.185693;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Тамбовская область;-0.186222;-0.18622;-0.62108;0.15537;0.197387;0.19739;-0.10855;0.43336;-0.028155;-0.02815;-0.28923;0.19083;0.811055;NULL;NULL;NULL;0.071722;0.07172;-0.60712;0.50079;0.101974;0.10197;-0.48932;0.49735;1.000000;NULL;NULL;NULL;-1.283859;-1.28386;NULL;NULL;-2.322695;-2.32269;NULL;NULL;1.000000;NULL;NULL;NULL;-0.541605;NULL;NULL;NULL;-1.215130;NULL;NULL;NULL
Тверская область;-0.222417;-0.22242;-0.78269;0.20207;-0.256109;-0.25611;-0.81774;0.16960;-0.288647;-0.28865;-0.68443;0.03691;1.000000;NULL;NULL;NULL;0.079092;NULL;NULL;NULL;0.104188;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-0.496476;NULL;NULL;NULL;-0.272996;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Томская область;-0.063882;-0.06388;-0.39785;0.20972;0.014995;0.01499;-0.40000;0.33404;-0.056027;-0.05603;-0.31359;0.16375;0.229860;0.22986;-0.59172;0.69746;0.522480;0.52248;0.06192;0.79678;0.353147;0.35315;-0.07721;0.64703;1.000000;NULL;NULL;NULL;0.598493;NULL;NULL;NULL;0.630663;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Тульская область;0.012199;0.01220;-0.22957;0.21824;0.221702;0.22170;-0.05531;0.44309;0.090489;0.09049;-0.08841;0.24757;0.501241;NULL;NULL;NULL;0.516363;0.51636;-0.06097;0.82856;0.489878;0.48988;-0.00259;0.78297;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Тюменская область;-0.078681;-0.07868;-0.35198;0.15304;-0.040256;-0.04026;-0.41183;0.25516;-0.080333;-0.08033;-0.29770;0.10983;-0.441961;-0.44196;NULL;NULL;0.154263;0.15426;-0.89072;0.70329;-0.177047;-0.17705;-1.12415;0.42122;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Удмуртская Республика;-0.173745;-0.17375;-0.63986;0.19002;0.129792;0.12979;-0.31997;0.45804;-0.071115;-0.07111;-0.39573;0.19606;0.594373;NULL;NULL;NULL;0.429243;0.42924;-0.26005;0.79838;0.355931;0.35593;-0.33133;0.74700;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ульяновская область;-0.337032;-0.33703;-0.97172;0.13793;0.583282;0.58328;0.18514;0.82216;0.083577;0.08358;-0.28911;0.37381;-2.453999;NULL;NULL;NULL;0.622106;NULL;NULL;NULL;-0.426778;-0.42678;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Хабаровский край;0.027441;0.02744;-0.55472;0.43615;-0.261816;-0.26182;-1.19633;0.34120;-0.091233;-0.09123;-0.56990;0.27312;-1.846761;NULL;NULL;NULL;0.549952;NULL;NULL;NULL;-0.226057;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;-2.750398;NULL;NULL;NULL;-2.780343;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-4.625598;NULL;NULL;NULL;-6.560686;NULL;NULL;NULL
Ханты-Мансийский автономный округ - Югра;0.123320;0.12332;-0.14466;0.34363;0.250897;0.25090;-0.21158;0.57326;0.161871;0.16187;-0.06126;0.34975;0.174889;NULL;NULL;NULL;-0.267401;-0.26740;-1.67556;0.50816;-0.030307;-0.03031;-0.91089;0.51395;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Челябинская область;0.129016;0.12902;-0.04674;0.28317;0.162133;0.16213;-0.03527;0.33128;0.123396;0.12340;-0.00810;0.24242;0.037563;0.03756;-0.60846;0.47612;0.331162;0.33116;-0.00098;0.57718;0.121246;0.12125;-0.21406;0.38572;1.000000;NULL;NULL;NULL;0.774701;NULL;NULL;NULL;0.798558;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.659007;NULL;NULL;NULL;0.646449;NULL;NULL;NULL
Чеченская Республика;-0.929737;-0.92974;-1.92904;-0.20714;-0.002073;NULL;NULL;NULL;-0.747256;-0.74726;-1.58304;-0.12874;-1.821509;NULL;NULL;NULL;-2.674268;NULL;NULL;NULL;-2.312798;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Чувашская Республика;-0.040132;-0.04013;-0.44783;0.27863;0.124780;0.12478;-0.23358;0.40150;-0.012163;-0.01216;-0.28849;0.21910;0.408422;0.40842;-0.22221;0.76756;0.088771;0.08877;-0.44882;0.46529;0.112246;0.11225;-0.32104;0.43384;-1.731697;NULL;NULL;NULL;0.238090;NULL;NULL;NULL;-0.397378;-0.39738;-1.98043;0.46090;-2.095923;NULL;NULL;NULL;0.438592;NULL;NULL;NULL;-0.145073;NULL;NULL;NULL
Чукотский автономный округ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ямало-Ненецкий автономный округ;-0.180739;-0.18074;-0.74062;0.23850;0.220151;NULL;NULL;NULL;-0.135306;-0.13531;-0.64819;0.25374;0.245639;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;0.456979;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Ярославская область;0.250312;0.25031;-0.09056;0.50970;-0.083857;-0.08386;-0.58659;0.29455;0.106152;0.10615;-0.17216;0.33496;0.317467;NULL;NULL;NULL;0.564030;NULL;NULL;NULL;0.440433;0.44043;-0.22028;0.80099;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
РФ;0.170479;0.17048;0.15000;0.19061;0.217054;0.21705;0.19204;0.24151;0.178045;0.17805;0.16204;0.19384;0.281822;0.28182;0.21311;0.34624;0.249226;0.24923;0.19908;0.29711;0.189371;0.18937;0.14533;0.23179;0.412440;0.41244;0.24229;0.55413;0.356541;0.35654;0.26116;0.44292;0.287052;0.28705;0.19441;0.37197;0.648046;0.64805;0.35962;0.83191;0.467354;0.46735;0.33563;0.57969;0.412940;0.41294;0.27651;0.53040
