region;zab_ve_18_59;zab_ve_18_59_R;zab_cil_18_59_R;zab_cih_18_59_R;zab_ve_60;zab_ve_60_R;zab_cil_60_R;zab_cih_60_R;zab_ve_total;zab_ve_total_R;zab_cil_total_R;zab_cih_total_R;st_ve_18_59;st_ve_18_59_R;st_cil_18_59_R;st_cih_18_59_R;st_ve_60;st_ve_60_R;st_cil_60_R;st_cih_60_R;st_ve_total;st_ve_total_R;st_cil_total_R;st_cih_total_R;tyazh_ve_18_59;tyazh_ve_18_59_R;tyazh_cil_18_59_R;tyazh_cih_18_59_R;tyazh_ve_60;tyazh_ve_60_R;tyazh_cil_60_R;tyazh_cih_60_R;tyazh_ve_total;tyazh_ve_total_R;tyazh_cil_total_R;tyazh_cih_total_R;sm_ve_18_59;sm_ve_18_59_R;sm_cil_18_59_R;sm_cih_18_59_R;sm_ve_60;sm_ve_60_R;sm_cil_60_R;sm_cih_60_R;sm_ve_total;sm_ve_total_R;sm_cil_total_R;sm_cih_total_R
Республика Карелия;0.395212;0.39521;0.35550;0.43294;0.418203;0.41820;0.36178;0.47058;0.402961;0.40296;0.37077;0.43382;0.676690;0.67669;0.60553;0.73779;0.645345;0.64534;0.58702;0.69725;0.660267;0.66027;0.61633;0.70032;0.935549;NULL;NULL;NULL;0.778470;0.77847;0.66547;0.86089;0.818103;0.81810;0.73074;0.88306;0.876186;NULL;NULL;NULL;0.836594;0.83659;0.74739;0.90077;0.843834;0.84383;0.76347;0.90263
Республика Коми;0.358275;0.35827;0.31994;0.39483;0.383126;0.38313;0.32634;0.43604;0.370935;0.37093;0.33967;0.40099;0.652761;0.65276;0.59505;0.70403;0.601772;0.60177;0.54623;0.65202;0.641457;0.64146;0.60375;0.67639;0.831983;0.83198;0.68794;0.92081;0.807013;0.80701;0.72971;0.86708;0.826732;0.82673;0.76606;0.87525;0.903410;NULL;NULL;NULL;0.795046;0.79505;0.69642;0.86829;0.827396;0.82740;0.74830;0.88693
Республика Крым;0.421897;0.42190;0.39174;0.45087;0.487013;0.48701;0.44906;0.52290;0.443833;0.44383;0.42028;0.46663;0.547148;0.54715;0.48318;0.60489;0.632901;0.63290;0.59112;0.67139;0.593005;0.59300;0.55741;0.62639;0.580007;0.58001;0.43331;0.69598;0.777705;0.77770;0.71887;0.82710;0.718597;0.71860;0.66111;0.76861;0.634788;0.63479;0.32683;0.82286;0.841698;0.84170;0.77403;0.89361;0.807128;0.80713;0.73684;0.86289
Республика Марий Эл;0.055050;0.05505;-0.05399;0.15456;0.466665;0.46666;0.38348;0.54112;0.276563;0.27656;0.21120;0.33757;0.616986;0.61699;0.48661;0.72095;0.629625;0.62962;0.54331;0.70341;0.657803;0.65780;0.59369;0.71418;0.660585;0.66058;0.30763;0.85878;0.772541;0.77254;0.64888;0.86173;0.778652;0.77865;0.67748;0.85491;-0.322397;-0.32240;NULL;NULL;0.872387;0.87239;0.72025;0.95475;0.798425;0.79843;0.63788;0.90059
Республика Мордовия;-0.217393;-0.21739;-0.32691;-0.11653;0.298053;0.29805;0.20951;0.37816;0.027731;0.02773;-0.04136;0.09264;0.210026;0.21003;0.06040;0.33813;0.394464;0.39446;0.29585;0.48150;0.375939;0.37594;0.30099;0.44400;0.509493;0.50949;0.06847;0.76201;0.510882;0.51088;0.30224;0.66664;0.568707;0.56871;0.41007;0.69123;0.286536;0.28654;-0.58830;0.70725;0.519482;0.51948;0.28181;0.69007;0.550303;0.55030;0.35585;0.69448
Республика Саха (Якутия);0.251066;0.25107;0.20449;0.29541;0.249071;0.24907;0.16240;0.32865;0.266305;0.26631;0.22653;0.30443;0.549471;0.54947;0.47525;0.61541;0.480718;0.48072;0.39100;0.56023;0.570556;0.57056;0.52029;0.61676;0.779194;0.77919;0.64924;0.87035;0.712255;0.71225;0.59722;0.80173;0.781317;0.78132;0.71177;0.83798;0.918526;NULL;NULL;NULL;0.749858;0.74986;0.56209;0.87202;0.832755;0.83275;0.71408;0.91162
Республика Северная Осетия - Алания;0.141358;0.14136;0.06482;0.21274;0.168735;0.16874;0.04502;0.28015;0.207806;0.20781;0.14841;0.26391;0.221714;0.22171;-0.00293;0.40419;0.358913;0.35891;0.18426;0.50468;0.473100;0.47310;0.37307;0.56067;-0.093438;-0.09344;-0.96016;0.42558;0.524156;0.52416;0.23596;0.72499;0.571803;0.57180;0.38604;0.71246;0.330548;0.33055;-0.31112;0.69480;0.649971;0.64997;0.41386;0.80973;0.713534;0.71353;0.56886;0.81967
Республика Татарстан;0.171425;0.17142;0.10385;0.23461;0.437294;0.43729;0.36466;0.50355;0.330580;0.33058;0.28582;0.37305;0.486204;0.48620;0.40436;0.55883;0.590551;0.59055;0.51834;0.65456;0.620668;0.62067;0.57716;0.66071;0.505593;0.50559;0.18307;0.71770;0.787921;0.78792;0.69620;0.85826;0.817225;0.81722;0.75572;0.86682;0.774144;0.77414;0.48453;0.92165;0.786230;0.78623;0.68532;0.86198;0.857414;0.85741;0.79673;0.90408
Республика Тыва;0.145999;0.14600;0.03759;0.24349;0.223583;0.22358;0.01076;0.39566;0.163241;0.16324;0.06839;0.24950;0.501906;0.50191;0.38716;0.59856;0.351826;0.35183;0.14539;0.51467;0.458280;0.45828;0.36010;0.54374;0.698027;0.69803;0.47590;0.83981;0.660955;0.66096;0.44694;0.80465;0.682616;0.68262;0.53963;0.78877;1.000000;NULL;NULL;NULL;0.516146;0.51615;-0.11515;0.82127;0.614605;0.61460;0.13140;0.85587
Республика Хакасия;0.332811;0.33281;0.29507;0.36884;0.477086;0.47709;0.42864;0.52226;0.388853;0.38885;0.35972;0.41689;0.573500;0.57350;0.50299;0.63587;0.644258;0.64426;0.59292;0.69059;0.654053;0.65405;0.61719;0.68814;0.674447;0.67445;0.47713;0.80896;0.803288;0.80329;0.72925;0.86158;0.807103;0.80710;0.74820;0.85532;0.694977;0.69498;0.32973;0.88430;0.846303;0.84630;0.76525;0.90528;0.855640;0.85564;0.78966;0.90538
Ростовская область;0.123536;0.12354;0.10150;0.14508;0.313691;0.31369;0.28720;0.33938;0.217987;0.21799;0.20182;0.23387;0.349050;0.34905;0.29767;0.39712;0.517985;0.51798;0.48533;0.54901;0.556341;0.55634;0.53409;0.57773;0.361955;0.36196;0.26663;0.44632;0.584363;0.58436;0.53698;0.62797;0.620782;0.62078;0.58754;0.65188;0.550775;0.55077;0.40125;0.66808;0.704485;0.70449;0.65553;0.74812;0.766943;0.76694;0.73338;0.79725
Рязанская область;0.296588;0.29659;0.25889;0.33275;0.376294;0.37629;0.32461;0.42492;0.324806;0.32481;0.29468;0.35392;0.502368;0.50237;0.39259;0.59639;0.609207;0.60921;0.53924;0.67110;0.603864;0.60386;0.55002;0.65280;0.526256;0.52626;0.30268;0.69087;0.699326;0.69933;0.60025;0.77947;0.686417;0.68642;0.60499;0.75494;0.765460;0.76546;0.50614;0.90885;0.811033;0.81103;0.72201;0.87793;0.826058;0.82606;0.75363;0.88208
Самарская область;0.293267;0.29327;0.26937;0.31650;0.432878;0.43288;0.40262;0.46194;0.359437;0.35944;0.34140;0.37707;0.476467;0.47647;0.42199;0.52669;0.611835;0.61183;0.57733;0.64421;0.637701;0.63770;0.61372;0.66053;0.733607;0.73361;0.63641;0.80987;0.748691;0.74869;0.69806;0.79293;0.802383;0.80238;0.76836;0.83264;0.718275;0.71827;0.56464;0.82694;0.813212;0.81321;0.76303;0.85539;0.848103;0.84810;0.81267;0.87849
Саратовская область;0.236908;0.23691;0.20655;0.26631;0.419793;0.41979;0.38544;0.45264;0.309651;0.30965;0.28704;0.33169;0.504306;0.50431;0.44236;0.56081;0.606120;0.60612;0.56613;0.64331;0.591297;0.59130;0.55953;0.62131;0.538473;0.53847;0.41766;0.63910;0.726772;0.72677;0.67451;0.77269;0.697467;0.69747;0.65197;0.73845;0.674901;0.67490;0.47801;0.81057;0.764929;0.76493;0.70117;0.81833;0.770339;0.77034;0.71503;0.81749
Сахалинская область;0.260971;0.26097;0.17675;0.33781;0.376375;0.37637;0.25990;0.47793;0.311851;0.31185;0.24617;0.37274;0.559938;0.55994;0.41891;0.67257;0.522964;0.52296;0.40260;0.62389;0.591299;0.59130;0.51263;0.65980;0.388546;0.38855;-0.43564;0.77642;0.846492;0.84649;0.69567;0.93503;0.807572;0.80757;0.67439;0.89615;1.000000;NULL;NULL;NULL;0.876050;NULL;NULL;NULL;0.912067;NULL;NULL;NULL
Свердловская область;0.379998;0.38000;0.36416;0.39553;0.420149;0.42015;0.39907;0.44066;0.395018;0.39502;0.38241;0.40742;0.681841;0.68184;0.65154;0.71017;0.678630;0.67863;0.65666;0.69956;0.684724;0.68472;0.66735;0.70143;0.734859;0.73486;0.61209;0.82675;0.832033;0.83203;0.79144;0.86674;0.819882;0.81988;0.78226;0.85267;0.772133;0.77213;0.64285;0.86391;0.879616;0.87962;0.85040;0.90463;0.871466;0.87147;0.84345;0.89579
Смоленская область;0.173496;0.17350;0.13222;0.21311;0.360843;0.36084;0.30957;0.40912;0.247266;0.24727;0.21579;0.27770;0.487690;0.48769;0.38751;0.57448;0.652374;0.65237;0.59173;0.70617;0.643142;0.64314;0.59797;0.68441;0.618774;0.61877;0.36212;0.78793;0.765536;0.76554;0.65842;0.84629;0.772315;0.77232;0.69081;0.83705;0.651082;0.65108;0.33241;0.83860;0.824355;0.82435;0.73481;0.89023;0.832676;0.83268;0.76240;0.88679
Ставропольский край;-0.027343;-0.02734;-0.06537;0.00955;0.304609;0.30461;0.26320;0.34421;0.109340;0.10934;0.08167;0.13633;0.184257;0.18426;0.09909;0.26282;0.526871;0.52687;0.47813;0.57218;0.448784;0.44878;0.40924;0.48628;0.161368;0.16137;-0.10462;0.37304;0.646279;0.64628;0.56084;0.71904;0.591559;0.59156;0.51651;0.65763;0.420026;0.42003;0.09655;0.64581;0.661655;0.66166;0.56795;0.73978;0.676730;0.67673;0.59924;0.74273
Тамбовская область;0.154189;0.15419;0.11506;0.19183;0.309900;0.30990;0.26366;0.35381;0.220801;0.22080;0.19150;0.24921;0.302322;0.30232;0.18153;0.40791;0.540009;0.54001;0.47454;0.59912;0.521720;0.52172;0.47059;0.56893;0.370498;0.37050;0.04710;0.59785;0.706980;0.70698;0.59858;0.79237;0.680292;0.68029;0.58994;0.75490;0.591989;0.59199;0.23244;0.80467;0.684832;0.68483;0.56234;0.78018;0.723291;0.72329;0.62885;0.79873
Тверская область;0.363404;0.36340;0.33422;0.39154;0.434317;0.43432;0.39140;0.47487;0.384568;0.38457;0.36063;0.40779;0.665552;0.66555;0.61033;0.71469;0.712424;0.71242;0.67150;0.74954;0.722724;0.72272;0.69336;0.74997;0.575682;0.57568;0.33273;0.74403;0.855032;0.85503;0.78688;0.90631;0.822620;0.82262;0.76230;0.87118;0.698871;0.69887;0.40820;0.86697;0.897315;0.89731;0.83906;0.93912;0.890988;0.89099;0.84102;0.92884
Томская область;0.365327;0.36533;0.33558;0.39403;0.451047;0.45105;0.41369;0.48652;0.388771;0.38877;0.36532;0.41155;0.672362;0.67236;0.61565;0.72272;0.698990;0.69899;0.66209;0.73285;0.670414;0.67041;0.63789;0.70075;0.825906;0.82591;0.66841;0.92159;0.836415;0.83641;0.77555;0.88460;0.819485;0.81948;0.75927;0.86823;0.844158;NULL;NULL;NULL;0.877451;0.87745;0.82120;0.92004;0.861177;0.86118;0.80139;0.90713
Тульская область;0.203880;0.20388;0.17456;0.23224;0.333601;0.33360;0.29199;0.37325;0.246064;0.24606;0.22276;0.26875;0.534036;0.53404;0.46696;0.59383;0.652004;0.65200;0.60686;0.69319;0.700061;0.70006;0.67221;0.72605;0.499887;0.49989;0.33419;0.62895;0.757079;0.75708;0.69883;0.80674;0.791311;0.79131;0.75325;0.82483;0.399942;0.39994;0.07542;0.61953;0.827874;0.82787;0.77173;0.87350;0.852262;0.85226;0.81452;0.88412
Тюменская область;0.409112;0.40911;0.38798;0.42962;0.483433;0.48343;0.45558;0.51007;0.429743;0.42974;0.41283;0.44624;0.614611;0.61461;0.57124;0.65440;0.642055;0.64205;0.61200;0.67021;0.615438;0.61544;0.58983;0.63975;0.729932;0.72993;0.61473;0.81666;0.813544;0.81354;0.77164;0.84942;0.784550;0.78455;0.74277;0.82102;0.724029;0.72403;0.49703;0.86250;0.867375;0.86737;0.82414;0.90232;0.841844;0.84184;0.79548;0.88001
Удмуртская Республика;0.351253;0.35125;0.30957;0.39094;0.422685;0.42269;0.36963;0.47222;0.374996;0.37500;0.34235;0.40637;0.674768;0.67477;0.59795;0.74029;0.633571;0.63357;0.57617;0.68501;0.641254;0.64125;0.59524;0.68330;0.856984;NULL;NULL;NULL;0.827680;0.82768;0.74399;0.88997;0.828396;0.82840;0.75242;0.88629;0.891505;NULL;NULL;NULL;0.876276;0.87628;0.77329;0.94118;0.874430;0.87443;0.77642;0.93771
Ульяновская область;0.285963;0.28596;0.24877;0.32164;0.390933;0.39093;0.34327;0.43592;0.338754;0.33875;0.31043;0.36615;0.594638;0.59464;0.51957;0.66042;0.582865;0.58287;0.52323;0.63684;0.642845;0.64285;0.60315;0.67951;0.720483;0.72048;0.51313;0.85413;0.688935;0.68893;0.57312;0.78024;0.751277;0.75128;0.67147;0.81605;0.834185;NULL;NULL;NULL;0.796535;0.79654;0.70648;0.86517;0.843829;0.84383;0.77982;0.89348
Хабаровский край;0.341416;0.34142;0.31310;0.36881;0.444072;0.44407;0.40507;0.48109;0.376243;0.37624;0.35352;0.39834;0.597598;0.59760;0.53469;0.65392;0.677166;0.67717;0.63622;0.71466;0.662799;0.66280;0.63009;0.69333;0.602674;0.60267;0.34060;0.77771;0.866346;0.86635;0.79873;0.91631;0.825636;0.82564;0.75979;0.87761;0.805355;0.80536;0.59190;0.92417;0.895419;0.89542;0.83800;0.93700;0.888843;0.88884;0.83688;0.92806
Ханты-Мансийский автономный округ - Югра;0.161678;0.16168;0.13096;0.19142;0.208591;0.20859;0.15132;0.26266;0.194171;0.19417;0.16810;0.21952;0.568984;0.56898;0.51604;0.61716;0.494114;0.49411;0.43490;0.54842;0.609885;0.60988;0.57734;0.64043;0.656963;0.65696;0.50219;0.77123;0.727088;0.72709;0.63476;0.80113;0.772221;0.77222;0.71324;0.82168;0.787827;0.78783;0.59747;0.90133;0.783746;0.78375;0.69026;0.85505;0.842990;0.84299;0.78438;0.88914
Челябинская область;0.457416;0.45742;0.43274;0.48126;0.470942;0.47094;0.43788;0.50252;0.466182;0.46618;0.44667;0.48517;0.593763;0.59376;0.54077;0.64207;0.631781;0.63178;0.59707;0.66426;0.634849;0.63485;0.60726;0.66099;0.668192;0.66819;0.51619;0.78191;0.824506;0.82451;0.77518;0.86572;0.806244;0.80624;0.76131;0.84486;0.767539;0.76754;0.55336;0.89586;0.858278;0.85828;0.80768;0.89881;0.857796;0.85780;0.81189;0.89527
Чеченская Республика;0.180628;0.18063;0.09565;0.25761;0.504461;0.50446;0.43052;0.56907;0.265934;0.26593;0.20448;0.32269;0.407081;0.40708;0.29191;0.50435;0.566167;0.56617;0.47604;0.64149;0.434497;0.43450;0.35634;0.50361;0.547667;0.54767;0.29859;0.71381;0.597044;0.59704;0.44704;0.70832;0.509924;0.50992;0.36621;0.62299;0.440238;0.44024;-0.19549;0.74740;0.689988;0.68999;0.53184;0.79855;0.571052;0.57105;0.38373;0.70534
Чувашская Республика;0.225250;0.22525;0.15454;0.29110;0.442915;0.44291;0.37258;0.50700;0.317999;0.31800;0.26824;0.36503;0.485200;0.48520;0.38146;0.57502;0.575742;0.57574;0.50467;0.63888;0.548333;0.54833;0.49128;0.60041;0.539498;0.53950;0.24234;0.73841;0.708302;0.70830;0.59170;0.79859;0.676432;0.67643;0.57122;0.76133;0.905021;NULL;NULL;NULL;0.727987;0.72799;0.57213;0.83796;0.758422;0.75842;0.62502;0.85374
Чукотский автономный округ;0.496831;0.49683;0.31443;0.63788;0.626952;NULL;NULL;NULL;0.500746;0.50075;0.32968;0.63502;0.602761;NULL;NULL;NULL;0.701561;NULL;NULL;NULL;0.686859;0.68686;0.31469;0.88094;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL;1.000000;NULL;NULL;NULL
Ямало-Ненецкий автономный округ;0.301762;0.30176;0.25380;0.34712;0.096552;0.09655;-0.08085;0.25033;0.281264;0.28126;0.23509;0.32511;0.658604;0.65860;0.57989;0.72555;0.206367;0.20637;-0.02607;0.39597;0.609781;0.60978;0.54090;0.67047;0.776017;0.77602;0.57865;0.89528;0.410602;0.41060;0.02218;0.67017;0.718024;0.71802;0.57822;0.82013;0.870899;NULL;NULL;NULL;0.491500;0.49150;-0.09318;0.80470;0.763091;0.76309;0.51938;0.90111
Ярославская область;0.391151;0.39115;0.36086;0.42031;0.400689;0.40069;0.35565;0.44329;0.396443;0.39644;0.37158;0.42054;0.644719;0.64472;0.57658;0.70438;0.680639;0.68064;0.63461;0.72234;0.695141;0.69514;0.66061;0.72705;0.616635;0.61664;0.40996;0.76380;0.829862;0.82986;0.76800;0.87918;0.811800;0.81180;0.75760;0.85684;0.869722;NULL;NULL;NULL;0.866388;0.86639;0.79903;0.91626;0.883602;0.88360;0.82918;0.92467
РФ;0.330151;0.33015;0.32698;0.33331;0.361142;0.36114;0.35640;0.36586;0.349951;0.34995;0.34737;0.35253;0.558592;0.55859;0.55207;0.56504;0.589629;0.58963;0.58437;0.59484;0.626474;0.62647;0.62287;0.63005;0.601115;0.60112;0.58527;0.61649;0.731964;0.73196;0.72446;0.73932;0.746691;0.74669;0.74095;0.75234;0.728628;0.72863;0.70755;0.74855;0.797620;0.79762;0.79017;0.80489;0.828659;0.82866;0.82299;0.83420
